id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,assist,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,shot_type,bodypart,type_of_play,distance_to_goal,angle_to_goal,shot_type_weight,inv_distance,angle_score,danger_score_fenwick,danger_score_corsi,isIntentionalAssist,RelatedPlayerId,isGoal,danger_score_logit
2826135519,377,13,1,31,1,70yx9y5zxeojm8sde0qyolzpl,1,91.8,41.5,2025-07-07T16:31:37.083Z,2025-07-07T23:15:40Z,5790716805.0,108.0,,5790715609.0,231.0,49.1,5790715601.0,102.0,41.3,5790715465.0,17.0,,5790715591.0,84.0,,5790715605.0,328.0,,5790715593.0,29.0,,5790715603.0,103.0,15.3,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,5790715595.0,154.0,,5790715467.0,56.0,Center,5790715597.0,55.0,5790715553.0,25.0,5790715555.0,20.0,,376.0,,5790715607.0,230.0,98.9,,,,,,,,,,,,,,,,,,,,,,,,missed,right_foot,from_corner,11.810588469674153,46.02915480430597,0.5,0.8818941153032585,0.48856494661882255,0.6993271301069501,0.6993271301069501,True,-1,False,0.008973681542948303
2826135967,432,15,1,34,34,70yx9y5zxeojm8sde0qyolzpl,1,75.1,39.4,2025-07-07T16:35:09.450Z,2025-07-07T16:36:04Z,5790718545.0,230.0,98.4,5790718543.0,147.0,42.8,5790717957.0,22.0,,5790718541.0,146.0,82.1,5790718527.0,78.0,,5790718537.0,103.0,19,5790718549.0,233.0,197,5790717961.0,56.0,Center,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,5790718539.0,215.0,,5790718547.0,231.0,49.3,5790717959.0,18.0,5790718395.0,20.0,5790718529.0,29.0,,,,5790718531.0,55.0,430,5790718399.0,82.0,5790718535.0,102.0,,,51.3,,,,,,,,,,,,,,,,,blocked,right_foot,regular_play,27.062335449846163,23.059590836043775,0.0,0.7293766455015384,0.743782324043958,0.6148853554138027,0.6148853554138027,False,-1,False,0.010424973477165119
2826136475,490,16,1,38,42,70yx9y5zxeojm8sde0qyolzpl,1,91.4,57.5,2025-07-07T16:39:18.081Z,2025-07-07T23:36:31Z,5790721043.0,374.0,2025-07-07 17:39:17.459,5790721171.0,231.0,52.3,5790721169.0,230.0,98.4,5790720745.0,17.0,,5790721161.0,55.0,488,5790979961.0,395.0,98.6,5790721047.0,375.0,38:42.082,5790721159.0,154.0,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,5790720747.0,56.0,Center,5790721165.0,102.0,53.0,5790721157.0,29.0,5790721041.0,328.0,5790721037.0,15.0,,,,5790721167.0,103.0,30.4,5790979963.0,396.0,5790721155.0,77.0,5790721035.0,25.0,,,52.3,,,,,,,,,,,,,,,goal,head,from_corner,11.410959644131598,41.09145570554057,1.2,0.885890403558684,0.5434282699384381,0.857384642405005,0.857384642405005,True,-1,True,0.9772383411668969
2826136921,548,15,1,43,22,70yx9y5zxeojm8sde0qyolzpl,1,85.3,49.5,2025-07-07T16:43:57.736Z,2025-07-07T23:45:00Z,5790723655.0,328.0,,5790723653.0,103.0,19,5790723641.0,78.0,,5790723615.0,72.0,,5790723619.0,82.0,,5790723651.0,102.0,49.3,5790723643.0,29.0,,5790723645.0,154.0,,5exouoey2r6wtpympr6drg3it,Alèxia Putellas,,5790723659.0,147.0,49.5,5790723657.0,146.0,88.2,5790723661.0,230.0,5790723403.0,17.0,5790723405.0,56.0,Center,97.8,,5790723647.0,55.0,547,5790723665.0,233.0,5790723663.0,231.0,5790723401.0,22.0,49.6,,247,,,,,,,,,,,,,,,blocked,left_foot,regular_play,14.70850094333206,1.9480850065149489,0.0,0.8529149905666794,0.9783546110387228,0.7346723795382886,0.7346723795382886,True,-1,False,0.011889425773516885
2826138809,642,13,2,48,25,70yx9y5zxeojm8sde0qyolzpl,1,79.6,46.0,2025-07-07T17:06:13.358Z,2025-07-08T00:00:58Z,5790734057.0,230.0,98.9,5790734047.0,55.0,641,5790733875.0,72.0,,5790734055.0,215.0,,5790734053.0,103.0,8.3,5790733783.0,18.0,,5790733785.0,56.0,Center,5790734051.0,102.0,43.2,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,5790734043.0,84.0,,5790734059.0,231.0,49.3,5790734045.0,29.0,5790733781.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missed,left_foot,regular_play,20.78845833629806,11.093723011557845,0.5,0.7921154166370195,0.8767364109826906,0.779867089949615,0.779867089949615,False,-1,False,0.006626521454687414
2826139185,299,16,2,49,4,drt9red7q1dqqkq510znzyr0q,1,86.9,44.0,2025-07-07T17:06:52.602Z,2025-07-08T00:02:56Z,5790735707.0,20.0,,5790735967.0,214.0,,5790735641.0,17.0,,5790735977.0,273.0,,5790735711.0,374.0,2025-07-07 18:06:51.741,5790735955.0,29.0,,5790735953.0,80.0,,5790735965.0,103.0,17.7,5rzau8le6m0zzack6pdapptgq,H. Eurlings,,5790735963.0,102.0,46.0,5790735973.0,231.0,47.1,5790735975.0,138.0,5790736051.0,343.0,5790991621.0,89.0,,,3,5790735957.0,154.0,,5790735715.0,375.0,5790735959.0,55.0,5790735643.0,56.0,295,,49:04.120,Center,5790991625.0,396.0,46.2,5790991623.0,395.0,93.2,5790735639.0,22.0,5790735971.0,230.0,93.2,5790735969.0,136.0,goal,right_foot,regular_play,14.408677940741123,24.608502804514504,1.2,0.8559132205925888,0.72657219106095,0.9003369455553205,0.9003369455553205,True,-1,True,0.99310360400667
2826139319,655,16,2,51,58,70yx9y5zxeojm8sde0qyolzpl,1,90.6,39.1,2025-07-07T17:09:46.214Z,2025-07-08T00:06:25Z,5790736479.0,22.0,,5790736617.0,20.0,,5790993395.0,89.0,,5790736717.0,230.0,94.6,5790736701.0,76.0,,5790993397.0,395.0,6.7,5790736483.0,56.0,Center,5790736713.0,103.0,5.1,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,5790736715.0,214.0,,5790736623.0,374.0,2025-07-07 18:09:45.473,5790736703.0,29.0,5790736705.0,154.0,5790993399.0,396.0,57.9,,,5790736627.0,375.0,51:57.852,5790736707.0,55.0,5790736719.0,231.0,5790736619.0,17.0,43.7,,654,,5790736711.0,102.0,52.9,,,,,,,,,,,goal,right_foot,regular_play,14.393401265857909,49.22599817795843,1.2,0.8560659873414209,0.4530444646893508,0.8183397343433736,0.8183397343433736,True,-1,True,0.9877932021015041
2826140421,707,15,2,60,19,70yx9y5zxeojm8sde0qyolzpl,1,96.7,51.2,2025-07-07T17:18:07.404Z,2025-07-08T00:23:25Z,5790743387.0,146.0,98.4,5790743369.0,78.0,,5791005737.0,108.0,,5790743371.0,29.0,,5790743379.0,102.0,50.3,5790743107.0,82.0,,5790743391.0,230.0,99.7,5790743383.0,214.0,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,5790743385.0,100.0,,5790742721.0,16.0,,5790743103.0,72.0,5790743395.0,233.0,5790743393.0,231.0,51.6,,339,5790743373.0,154.0,,5790743375.0,55.0,5790743101.0,25.0,5790742723.0,56.0,,,706,Center,5790743381.0,103.0,19,5790743389.0,147.0,50.7,,,,,,,,blocked,left_foot,from_corner,3.5114099732158857,19.983106521900037,0.0,0.9648859002678412,0.7779654830899996,0.7193440050341363,0.7193440050341363,True,-1,False,0.017759575816398282
2826140431,708,16,2,60,22,70yx9y5zxeojm8sde0qyolzpl,1,92.0,52.3,2025-07-07T17:18:10.267Z,2025-07-08T00:22:39Z,5790742777.0,17.0,,5791005319.0,396.0,49.8,5790743347.0,214.0,,5790743035.0,25.0,,5790743045.0,375.0,60:22.133,5790743341.0,76.0,,5790743349.0,458.0,,5790743353.0,231.0,50.2,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,5790743343.0,102.0,53.8,5791005317.0,395.0,1.5,5790743345.0,103.0,5790743041.0,374.0,5790742779.0,56.0,Center,3.2,2025-07-07 18:18:09.754,5790743351.0,230.0,98.5,5790743037.0,20.0,,,,,,,,,,,,,,,,,,,,,,goal,right_foot,from_corner,8.324061508662703,16.039943306049647,1.2,0.9167593849133729,0.8217784077105594,0.953237276278517,0.953237276278517,False,-1,True,1.0
2826140779,715,15,2,62,19,70yx9y5zxeojm8sde0qyolzpl,1,96.5,39.0,2025-07-07T17:20:07.016Z,2025-07-08T00:29:22Z,5790745431.0,102.0,47.7,5790745421.0,81.0,,5790745439.0,147.0,44.8,5790745435.0,328.0,,5790744695.0,60.0,,5790745433.0,103.0,20.9,5790745423.0,29.0,,5790745425.0,154.0,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,5790745175.0,20.0,,5790745443.0,233.0,346,5790747103.0,23.0,5790744697.0,56.0,5790745437.0,146.0,99.0,,Center,5790745427.0,55.0,714,,,,,,,,,,,,,,,,,,,,,,,,on_target,right_foot,fast_break,11.543396380615196,72.34987578006988,1.0,0.8845660361938481,0.19611249133255693,0.7126601618773064,0.7126601618773064,True,-1,False,0.014082348068360766
2826140783,716,15,2,62,21,70yx9y5zxeojm8sde0qyolzpl,1,93.1,39.9,2025-07-07T17:20:09.079Z,2025-07-08T00:30:23Z,5790745825.0,233.0,347,5790745667.0,82.0,,5790745823.0,231.0,46.6,5790744721.0,17.0,,5790745807.0,102.0,48.3,5790745657.0,20.0,,5791010567.0,78.0,,5790745819.0,147.0,42.1,5exouoey2r6wtpympr6drg3it,Alèxia Putellas,,5790745811.0,328.0,,5790747043.0,23.0,,5790745817.0,146.0,5790745809.0,103.0,5790745821.0,230.0,98.9,94.9,19,5790745815.0,100.0,,5790745813.0,458.0,5790744723.0,56.0,,,Center,,,,,,,,,,,,,,,,,blocked,right_foot,fast_break,12.231925441237783,55.66034829453532,0.0,0.8776807455876222,0.3815516856162743,0.5655378039199312,0.5655378039199312,False,-1,False,0.014954101386937644
2826140791,717,15,2,62,23,70yx9y5zxeojm8sde0qyolzpl,1,87.4,40.0,2025-07-07T17:20:10.759Z,2025-07-08T00:30:54Z,5790746151.0,233.0,348,5790746957.0,23.0,,5790746145.0,147.0,43.9,5790746143.0,146.0,92.1,5790746137.0,103.0,19,5790744755.0,17.0,,5790746149.0,231.0,47.3,5790746141.0,458.0,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,5790746139.0,328.0,,5790746147.0,230.0,97.1,5790746133.0,78.0,5790744757.0,56.0,5790746041.0,82.0,,,Center,5790746135.0,102.0,50.3,5790746037.0,20.0,,,,,,,,,,,,,,,,,,,,,,blocked,right_foot,fast_break,16.086018774078312,38.43730149106254,0.0,0.8391398122592169,0.5729188723215273,0.607531586600145,0.607531586600145,False,-1,False,0.013468939690407708
2826141153,742,15,2,64,43,70yx9y5zxeojm8sde0qyolzpl,1,86.1,58.7,2025-07-07T17:22:31.204Z,2025-07-08T00:38:06Z,5790747607.0,458.0,,5790747613.0,230.0,98.9,5790747053.0,56.0,Center,5790747615.0,231.0,51.6,5790747049.0,22.0,,5790747611.0,147.0,57.8,5790747051.0,17.0,,5790747603.0,102.0,51.8,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,5790747569.0,72.0,,5790747605.0,103.0,19,5790752073.0,78.0,5790747573.0,82.0,5790774579.0,468.0,565,,,5790747609.0,146.0,88.0,5790747629.0,233.0,,,,,,,361,,,,,,,,,,,,,,,blocked,left_foot,regular_play,16.398170629676965,32.04241990590686,0.0,0.8360182937032303,0.6439731121565904,0.6275992511282692,0.6275992511282692,False,-1,False,0.011145257825548401
2826141423,761,15,2,66,9,70yx9y5zxeojm8sde0qyolzpl,1,86.4,57.5,2025-07-07T17:23:57.493Z,2025-07-08T00:42:30Z,5790748757.0,146.0,88.0,5790748795.0,233.0,374,5790748761.0,230.0,98.5,5790748663.0,20.0,,5790748763.0,231.0,50.7,5790748629.0,17.0,,5790748631.0,56.0,Center,5790748747.0,154.0,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,5790748753.0,102.0,50.1,5790748627.0,22.0,,5790748755.0,103.0,5790748749.0,55.0,5790748667.0,82.0,,19.0,760,5790748759.0,147.0,56.6,5790748745.0,29.0,5790748743.0,78.0,,,,,,,,,,,,,,,,,,,,blocked,right_foot,regular_play,15.530936868070768,28.875443396228114,0.0,0.8446906313192923,0.6791617400419099,0.6416247745402899,0.6416247745402899,True,-1,False,0.012338452223889828
2826141553,768,15,2,66,44,70yx9y5zxeojm8sde0qyolzpl,1,74.6,41.1,2025-07-07T17:24:32.174Z,2025-07-07T17:25:20Z,5790749873.0,82.0,,5790750241.0,78.0,,5790750255.0,146.0,82.0,5790750249.0,102.0,50.6,5790750253.0,215.0,,5790750243.0,29.0,,5790750259.0,230.0,98.1,5790749869.0,72.0,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,5790750245.0,55.0,767,5790750251.0,103.0,19,5790750261.0,231.0,5790749331.0,22.0,5790750257.0,147.0,43.9,48.6,,5790750263.0,233.0,381,5790749335.0,56.0,5790749333.0,18.0,,,,,Center,,,,,,,,,,,,,,,blocked,left_foot,regular_play,26.914122686797732,19.310139425278237,0.0,0.7308587731320226,0.7854428952746862,0.6279763778352149,0.6279763778352149,False,-1,False,0.008686683509443936
2826141695,783,13,2,67,19,70yx9y5zxeojm8sde0qyolzpl,1,85.2,66.2,2025-07-07T17:25:06.848Z,2025-07-08T00:46:51Z,5790754647.0,121.0,,5790750131.0,22.0,,5790750213.0,328.0,,5790750199.0,75.0,,5790750163.0,153.0,,5790750215.0,146.0,90.7,5790750133.0,64.0,,5790750219.0,230.0,98.5,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,5790750135.0,56.0,Center,5790750211.0,103.0,15.3,5791021087.0,391.0,5790750217.0,147.0,5790750159.0,20.0,,,54.5,5790750203.0,154.0,,5790750205.0,55.0,5790750209.0,102.0,5790750221.0,231.0,39.3,,782,51.6,5790750201.0,29.0,,,,,,,,,,,,missed,right_foot,regular_play,21.942652528807905,47.58579434242451,0.5,0.780573474711921,0.4712689517508388,0.65361007541002,0.65361007541002,True,-1,False,0.0035798530078233006
2826142163,826,14,2,69,34,70yx9y5zxeojm8sde0qyolzpl,1,90.9,54.5,2025-07-07T17:27:22.596Z,2025-07-08T00:53:45Z,5790757655.0,391.0,,5790757613.0,328.0,,5790757607.0,55.0,824,5790755861.0,231.0,51.1,5790757611.0,214.0,,5790752917.0,17.0,,5790752919.0,56.0,Center,5790755859.0,230.0,98.4,5exouoey2r6wtpympr6drg3it,Alèxia Putellas,,5790755851.0,75.0,,5790757605.0,154.0,,5790757603.0,29.0,5790757601.0,15.0,5790755855.0,103.0,8.2,,,5790755853.0,102.0,44.8,5790752915.0,22.0,,,,,,,,,,,,,,,,,,,,,,post,head,regular_play,10.15184712256838,26.312648494788853,0.7,0.8984815287743162,0.7076372389467905,0.8116837831937637,0.8116837831937637,True,-1,False,0.059029547718018854
2826142403,846,15,2,71,21,70yx9y5zxeojm8sde0qyolzpl,1,90.9,46.8,2025-07-07T17:29:09.119Z,2025-07-08T01:08:16Z,5790754407.0,147.0,49.8,5790754351.0,20.0,,5790754389.0,80.0,,5790754411.0,233.0,412,5790754327.0,17.0,,5790754403.0,328.0,,5790754391.0,29.0,,5791028353.0,214.0,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,5790754405.0,146.0,99.1,5790754329.0,56.0,Center,5790754399.0,102.0,5790754393.0,154.0,5790754401.0,103.0,4.4,46.1,,5790754395.0,55.0,845,5790754325.0,22.0,,,,,,,,,,,,,,,,,,,,,,on_target,right_foot,regular_play,9.646242791885342,19.37413976865762,1.0,0.9035375720811466,0.7847317803482486,0.8968345629369333,0.8968345629369333,True,-1,False,0.020054441837520833
2826142829,887,15,2,73,54,70yx9y5zxeojm8sde0qyolzpl,1,93.4,62.6,2025-07-07T17:31:41.811Z,2025-07-08T01:15:17Z,5790758823.0,102.0,49.6,5790758825.0,103.0,19,5790762311.0,29.0,,5790758835.0,230.0,98.8,5790762319.0,328.0,,5791030359.0,78.0,,5790758833.0,147.0,61.5,5790756731.0,56.0,Center,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,5790758837.0,231.0,55.2,5790762313.0,154.0,,5790762315.0,55.0,5790758839.0,233.0,5790758783.0,82.0,,886.0,430,5790758831.0,146.0,94.0,5790756727.0,22.0,5791030357.0,17.0,5790758779.0,20.0,,,,,,,,,,,,,,,,,,blocked,right_foot,regular_play,14.223923509355636,62.35402463626135,0.0,0.8577607649064436,0.30717750404154054,0.5352575571750396,0.5352575571750396,True,-1,False,0.009839108400087589
