id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,shot_type,bodypart,type_of_play,distance_to_goal,angle_to_goal,shot_type_weight,inv_distance,angle_score,danger_score_fenwick,danger_score_corsi,isIntentionalAssist,RelatedPlayerId,isGoal,danger_score_logit
2825677239,58,15,1,4,6,9x7z0xiidyp39vy69huxf6kim,1,91.5,72.6,2025-07-05T16:06:38.574Z,2025-07-05T21:10:58Z,5788161621.0,147.0,55.1,5788161613.0,103.0,27.2,5788161223.0,64.0,,5788161425.0,20.0,,5788161609.0,79.0,,5788161619.0,146.0,99.1,5788161611.0,102.0,50.9,5788161221.0,22.0,,23kah59nbx1m7ro3imaaevoph,J. Roord,5788161617.0,458.0,,5788161721.0,233.0,29,5788161615.0,328.0,,5788161225.0,56.0,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on_target,right_foot,regular_play,24.145600013252928,69.38840871976394,1.0,0.7585439998674708,0.22901768089151175,0.6721229042144419,0.6721229042144419,False,-1,False,0.003927420214104249
2825679865,194,15,1,15,0,9x7z0xiidyp39vy69huxf6kim,1,92.1,67.3,2025-07-05T16:17:32.216Z,2025-07-05T22:29:16Z,5788176709.0,82.0,,5788177263.0,103.0,19,5788177255.0,29.0,,5788177257.0,55.0,192,5788175703.0,22.0,,5788177271.0,230.0,98.9,5788177297.0,233.0,113,5788177269.0,147.0,63,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,5788175705.0,64.0,,5788175707.0,56.0,Center,5788177253.0,78.0,,5788177261.0,102.0,50.0,,5788176703.0,20.0,5788177273.0,231.0,53.6,5788177265.0,215.0,5788177267.0,146.0,93.8,,,,,,,,,,,,,,,,,,,blocked,right_foot,regular_play,19.018412131405714,65.45631376327802,0.0,0.8098158786859428,0.27270762485246647,0.5057386389301171,0.5057386389301171,False,-1,False,0.0062986178720658295
2825680049,206,15,1,15,51,9x7z0xiidyp39vy69huxf6kim,1,90.8,49.1,2025-07-05T16:18:23.351Z,2025-07-05T22:31:46Z,5788178515.0,328.0,,5788178517.0,458.0,,5788178511.0,102.0,51.0,5788178519.0,146.0,92.5,5788176693.0,56.0,Center,5788178033.0,20.0,,5788178523.0,230.0,98.8,5788178525.0,231.0,49.1,7np6c6939ms55m37juqvw0oa,W. Kaptein,5788178527.0,233.0,122,5788178037.0,82.0,,5788178521.0,147.0,49.5,5788176691.0,17.0,,,5788696935.0,78.0,5788176689.0,22.0,,5788178513.0,103.0,,,,19,,,,,,,,,,,,,,,,,,blocked,right_foot,regular_play,9.243916918709301,5.587243964204336,0.0,0.907560830812907,0.9379195115088407,0.744400185777815,0.744400185777815,False,-1,False,0.0188224201022178
2825680063,207,15,1,15,53,9x7z0xiidyp39vy69huxf6kim,1,77.1,51.6,2025-07-05T16:18:25.096Z,2025-07-05T22:32:35Z,5788176755.0,56.0,Center,5788179125.0,230.0,98.5,5788179127.0,231.0,50.2,5788179113.0,102.0,50.9,5788179121.0,146.0,88.9,5788176751.0,22.0,,5788179129.0,233.0,123,5788178953.0,82.0,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,5788179115.0,103.0,19,5788179117.0,328.0,,5788180571.0,468.0,127,5788178949.0,20.0,,,5788176753.0,18.0,5788179123.0,147.0,51.3,5788179111.0,78.0,5788179119.0,458.0,,,,,,,,,,,,,,,,,,,,blocked,right_foot,regular_play,22.955827146935924,3.996703475318921,0.0,0.7704417285306407,0.9555921836075676,0.6948543464945266,0.6948543464945266,False,-1,False,0.010755941835074816
2825683817,363,14,1,34,34,9x7z0xiidyp39vy69huxf6kim,1,75.9,52.1,2025-07-05T16:37:05.713Z,2025-07-05T23:26:26Z,5788198999.0,20.0,,5788199877.0,231.0,50.7,5788197781.0,18.0,,5788199875.0,230.0,97.2,5788764499.0,121.0,,5788199871.0,215.0,,5788197779.0,22.0,,5788197783.0,56.0,Center,23kah59nbx1m7ro3imaaevoph,J. Roord,5788199869.0,103.0,27.2,5788199867.0,102.0,44.7,5788199865.0,75.0,,5788199873.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post,right_foot,regular_play,24.19132075766017,4.9799995963109875,0.7,0.7580867924233983,0.9446666711521001,0.8266347183149894,0.8266347183149894,False,-1,False,0.05131241832988337
2825684803,257,13,1,38,40,4v0gyx1u59x7jzk4vxb0rlwje,1,65.2,51.2,2025-07-05T16:41:11.959Z,2025-07-05T23:34:45Z,5788203509.0,19.0,,5788203443.0,56.0,Center,5788203719.0,231.0,53.8,5788203711.0,458.0,,5788203717.0,230.0,91.1,5788203513.0,153.0,,5788203715.0,147.0,59.8,5788203507.0,20.0,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,5788203703.0,215.0,,5788203713.0,146.0,91.0,5788203439.0,22.0,,5788203697.0,73.0,,,5788203707.0,328.0,5788203705.0,108.0,,5788203709.0,391.0,5788203701.0,103.0,6.9,,5788203699.0,102.0,70.6,,,,,,,,,,,,,,,missed,right_foot,regular_play,34.82068350851258,1.9749340108819815,0.5,0.6517931649148743,0.978056288767978,0.7541341525963431,0.7541341525963431,False,-1,False,0.0030101272433597434
2825685745,289,15,1,41,56,4v0gyx1u59x7jzk4vxb0rlwje,1,76.3,56.4,2025-07-05T16:44:28.526Z,2025-07-05T23:39:09Z,5788208455.0,18.0,,5788208457.0,56.0,Center,5788208869.0,29.0,,5788208883.0,147.0,56.1,5788208887.0,231.0,49.8,5788208885.0,230.0,98.1,5788208879.0,215.0,,5788208803.0,82.0,,9mfotw533oa5qs1muu2z8t8lx,J. Green,5788208799.0,72.0,,5788781041.0,76.0,,5788208871.0,55.0,288,5788208875.0,102.0,53.0,,5788208877.0,103.0,5788208881.0,146.0,78.1,5788208889.0,233.0,5788208453.0,22.0,,425,,,,19,,,,,,,,,,,,,,blocked,left_foot,regular_play,24.548930730278254,15.111828377786566,0.0,0.7545106926972175,0.8320907958023716,0.6514315158195985,0.6514315158195985,False,-1,False,0.007411266152967393
2825685991,296,13,1,43,17,4v0gyx1u59x7jzk4vxb0rlwje,1,86.1,68.7,2025-07-05T16:45:48.853Z,2025-07-05T23:41:16Z,5788210163.0,29.0,,5788785251.0,74.0,,5788210175.0,328.0,,5788210177.0,230.0,99.4,5788209943.0,56.0,Center,5788210019.0,25.0,,5788210171.0,102.0,51.1,5788210179.0,231.0,50.9,2jwojltrp06sa8qloordtohrd,L. Woodham,5788210165.0,154.0,,5788210167.0,55.0,295,5788210021.0,72.0,,5788209941.0,64.0,,,5788210173.0,103.0,,,,,,,,,,,,,84.7,,,,,,,,,,,,,,missed,left_foot,from_corner,23.3002145912865,53.37600547742667,0.5,0.766997854087135,0.406933272473037,0.6288791233767651,0.6288791233767651,True,-1,False,0.0
2825686321,447,15,1,44,25,9x7z0xiidyp39vy69huxf6kim,1,76.8,68.5,2025-07-05T16:46:57.185Z,2025-07-05T23:44:04Z,5788212125.0,147.0,66.8,5788212127.0,230.0,97.3,5788212113.0,55.0,446,5788212121.0,215.0,,5788211949.0,82.0,,5788217503.0,78.0,,5788212119.0,103.0,19,5788211775.0,22.0,,7np6c6939ms55m37juqvw0oa,W. Kaptein,5788211777.0,18.0,,5788212129.0,231.0,51.6,5788212131.0,233.0,305,5788211779.0,56.0,Center,,5788212117.0,102.0,5788212123.0,146.0,79.2,5788212111.0,29.0,5788211945.0,20.0,,,,,,51.7,,,,,,,,,,,,,,blocked,right_foot,regular_play,29.673051747334654,38.56934130898651,0.0,0.7032694825266534,0.5714517632334832,0.5527433219807063,0.5527433219807063,False,-1,False,0.004511690433099669
2825686927,480,16,1,47,0,9x7z0xiidyp39vy69huxf6kim,1,81.5,63.2,2025-07-05T16:49:32.012Z,2025-07-05T23:49:07Z,5788215093.0,22.0,,5788800749.0,395.0,97.8,5788215953.0,102.0,46.1,5788215685.0,20.0,,5788215961.0,231.0,52.0,5788215689.0,374.0,2025-07-05 17:49:30.728,5788215943.0,120.0,,5788800751.0,396.0,49.3,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,5788215959.0,230.0,97.6,5788215947.0,29.0,,5788218741.0,362.0,1,5788802867.0,81.0,,,5788215097.0,56.0,5788215095.0,18.0,,5788215693.0,375.0,5788215949.0,55.0,479,46:59.022,5788215957.0,215.0,,Center,,5788215955.0,103.0,20.9,,,,,,,,,,goal,right_foot,regular_play,22.726416347501864,35.50837049043162,1.2,0.7727358365249813,0.6054625501063153,0.8307330996418871,0.8307330996418871,False,-1,True,0.9795775330861203
