id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,keyPass,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2825339093,5,43,1,0,20,aewmai6kvk2mousj7x17ivnc3,1,0,0,2025-07-02T16:00:34.413Z,2025-07-02T16:54:56Z,5786319287,144,1,5786265007,56,Back,5786265015,213,2.64,5786265013,212,4.1,5786265009,140,32.6,5786265011,141,11.3,5786265021,156,0,,,,4y88tihssafjvxl809gs19nmx,H. Eiríksdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339101,6,1,1,0,21,aewmai6kvk2mousj7x17ivnc3,1,30.6,12.3,2025-07-02T16:00:36.117Z,2025-07-02T16:54:37Z,5786265045,56,Back,5786265053,213,5.82,5786265051,212,9.3,5786265049,141,6.2,5786265047,140,38.5,5786265055,1,,5786265043,157,,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339103,7,61,1,0,22,aewmai6kvk2mousj7x17ivnc3,1,37.4,5.7,2025-07-02T16:00:36.493Z,2025-07-02T16:01:07Z,5786265059,56,Back,,,,,,,,,,,,,,,,,,,,,,4y88tihssafjvxl809gs19nmx,H. Eiríksdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339117,6,5,1,0,23,esaef37srjqgsv1p2v50ds0fj,1,69.6,101.8,2025-07-02T16:00:37.439Z,2025-07-02T16:01:12Z,5786265119,233,8,5786265115,56,Left,5786265117,347,,,,,,,,,,,,,,,,,2ve09x103aqlaeqad3tmm3u,J. Tynnilä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339109,8,5,1,0,23,aewmai6kvk2mousj7x17ivnc3,0,30.4,-1.8,2025-07-02T16:00:37.439Z,2025-07-02T16:01:12Z,5786265081,56,Back,5786265125,233,6,5786265083,347,,,,,,,,,,,,,,,,,4y88tihssafjvxl809gs19nmx,H. Eiríksdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339133,7,1,1,0,34,esaef37srjqgsv1p2v50ds0fj,1,72.6,100,2025-07-02T16:00:48.960Z,2025-07-02T16:00:55Z,5786265181,107,,5786265187,141,81.1,5786265183,56,Left,5786265191,213,5.44,5786265185,140,84.6,5786265189,212,19.0,,,,,,,2ve09x103aqlaeqad3tmm3u,J. Tynnilä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339127,9,83,1,0,39,aewmai6kvk2mousj7x17ivnc3,0,11.4,24.4,2025-07-02T16:00:53.590Z,2025-07-02T16:00:56Z,5786265225,399,sro6084uxjkm140ylvc5uq51,,,,,,,,,,,,,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339135,8,1,1,0,41,esaef37srjqgsv1p2v50ds0fj,0,98.2,81.4,2025-07-02T16:00:55.183Z,2025-07-02T18:50:01Z,5786265203,56,Center,5786265199,2,,5786265207,141,70.0,5786352577,386,,5786265209,212,7.8,5786352579,72,,5786265211,213,4.60,5786352575,225,,sro6084uxjkm140ylvc5uq51,S. Franssi,5786265205,140,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339145,10,12,1,0,42,aewmai6kvk2mousj7x17ivnc3,1,4.6,27.1,2025-07-02T16:00:57.108Z,2025-07-02T16:01:01Z,5786265247,56,Back,5786265253,212,32.1,5786265255,213,5.89,5786265251,141,8.9,5786265249,140,32.8,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339147,11,61,1,0,47,aewmai6kvk2mousj7x17ivnc3,1,32.8,8.9,2025-07-02T16:01:01.348Z,2025-07-02T16:55:19Z,5786265257,56,Back,,,,,,,,,,,,,,,,,,,,,,3yb4zwodejg6ohd9xippme0np,S. Jessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339155,12,1,1,0,48,aewmai6kvk2mousj7x17ivnc3,1,29.1,7.6,2025-07-02T16:01:03.029Z,2025-07-02T16:01:08Z,5786265311,56,Back,5786265321,1,,5786265317,212,36.6,5786265309,157,,5786265313,140,49.6,5786265315,141,51.1,5786265319,213,0.94,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339157,13,61,1,0,51,aewmai6kvk2mousj7x17ivnc3,1,49.6,51.1,2025-07-02T16:01:05.325Z,2025-07-02T18:51:33Z,5786265325,56,Back,,,,,,,,,,,,,,,,,,,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339163,14,3,1,0,54,aewmai6kvk2mousj7x17ivnc3,0,55.5,57.4,2025-07-02T16:01:08.847Z,2025-07-02T18:52:14Z,5786265351,56,Center,5786265359,233,9,5786265353,286,,5786353197,465,,,,,,,,,,,,,,fu9ab6roj0yeyr7c0tizygut,H. Antonsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339161,9,7,1,0,54,esaef37srjqgsv1p2v50ds0fj,1,44.5,42.6,2025-07-02T16:01:08.848Z,2025-07-02T18:52:16Z,5786265349,285,,5786265355,233,14,5786265347,56,Back,5786353201,384,,,,,,,,,,,,,,2wv3bsfv3jh5ar8xw97lpxr6d,E. Koivisto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339165,10,43,1,0,55,esaef37srjqgsv1p2v50ds0fj,1,0,0,2025-07-02T16:01:10.175Z,2025-07-02T16:01:13Z,5786265363,144,49,,,,,,,,,,,,,,,,,,,,,,633e5o8i2ue253sezivfo917u,K. Kosola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339169,11,1,1,1,2,esaef37srjqgsv1p2v50ds0fj,0,73.8,74.6,2025-07-02T16:01:16.484Z,2025-07-02T16:01:35Z,5786265537,213,4.56,5786265381,56,Center,5786265545,286,,5786265531,140,73.6,5786265533,141,72.6,5786265535,212,1.4,5786265541,233,15,5786265539,236,,633e5o8i2ue253sezivfo917u,K. Kosola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339171,15,74,1,1,2,aewmai6kvk2mousj7x17ivnc3,1,22.5,19.4,2025-07-02T16:01:16.485Z,2025-07-02T16:01:35Z,5786265547,233,11,5786265387,285,,5786265385,56,Back,,,,,,,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339175,16,12,1,1,4,aewmai6kvk2mousj7x17ivnc3,1,14.1,29.3,2025-07-02T16:01:18.373Z,2025-07-02T16:01:21Z,5786265413,141,8.9,5786265411,140,41.5,5786265415,212,31.9,5786265417,213,5.83,5786265409,56,Back,,,,,,,,,,2nyteuqhg3tvltcdjmivfoyqx,G. Árnadóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339177,17,49,1,1,7,aewmai6kvk2mousj7x17ivnc3,1,41.5,8.9,2025-07-02T16:01:21.764Z,2025-07-02T16:01:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3yb4zwodejg6ohd9xippme0np,S. Jessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339181,18,43,1,1,8,aewmai6kvk2mousj7x17ivnc3,1,0,0,2025-07-02T16:01:22.324Z,2025-07-02T16:56:12Z,5786265425,56,Back,5786265427,140,29.8,5786320203,144,1,5786265433,213,2.67,5786265429,141,15.6,5786265431,212,11.9,,,,,,,3yb4zwodejg6ohd9xippme0np,S. Jessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339183,19,43,1,1,10,aewmai6kvk2mousj7x17ivnc3,1,0,0,2025-07-02T16:01:24.613Z,2025-07-02T16:01:28Z,5786265437,56,Back,5786265485,144,61,,,,,,,,,,,,,,,,,,,4y88tihssafjvxl809gs19nmx,H. Eiríksdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339187,20,4,1,1,12,aewmai6kvk2mousj7x17ivnc3,1,37,16.1,2025-07-02T16:01:26.285Z,2025-07-02T17:00:12Z,5786265465,233,12,5786265443,56,Back,5786320075,295,,5786265441,13,,5786320077,286,,5786265445,152,,,,,,,,3yb4zwodejg6ohd9xippme0np,S. Jessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339185,12,4,1,1,12,esaef37srjqgsv1p2v50ds0fj,0,63,83.9,2025-07-02T16:01:26.286Z,2025-07-02T16:59:12Z,5786265453,56,Left,5786265451,13,,5786265469,233,20,5786322095,295,,5786320079,285,,5786265455,152,,,,,,,,6d8zrjdl4ii8cjpn5vo7emz11,E. Nyström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339219,21,1,1,1,38,aewmai6kvk2mousj7x17ivnc3,0,32.1,11.8,2025-07-02T16:01:52.949Z,2025-07-02T16:01:54Z,5786265667,213,6.10,5786265657,152,,5786265661,140,80.2,5786265653,5,,5786265663,141,0.0,5786265665,212,51.4,5786265655,157,,5786265659,56,Right,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,5786265669,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339225,13,5,1,1,39,esaef37srjqgsv1p2v50ds0fj,1,19.5,101.8,2025-07-02T16:01:53.934Z,2025-07-02T16:02:41Z,5786265693,233,22,5786265689,56,Back,5786265691,347,,,,,,,,,,,,,,,,,2ve09x103aqlaeqad3tmm3u,J. Tynnilä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339221,22,5,1,1,39,aewmai6kvk2mousj7x17ivnc3,0,80.5,-1.8,2025-07-02T16:01:53.934Z,2025-07-02T16:02:42Z,5786265673,347,,5786265671,56,Right,5786265699,233,13,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339247,14,1,1,1,56,esaef37srjqgsv1p2v50ds0fj,0,19,100,2025-07-02T16:02:10.928Z,2025-07-02T18:54:55Z,5786265807,1,,5786265801,141,90.5,5786353803,189,,5786265803,212,28.2,5786265797,56,Back,5786265799,140,44.9,5786265805,213,6.01,5786265795,107,,2ve09x103aqlaeqad3tmm3u,J. Tynnilä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339251,23,1,1,2,0,aewmai6kvk2mousj7x17ivnc3,0,56.6,5.7,2025-07-02T16:02:14.516Z,2025-07-02T18:55:04Z,5786265829,212,30.9,5786265831,213,0.25,5786265825,140,85.1,5786265833,1,,5786265823,56,Right,5786265827,141,16.8,5786265821,157,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339255,24,4,1,2,5,aewmai6kvk2mousj7x17ivnc3,1,84.2,16.8,2025-07-02T16:02:20.141Z,2025-07-02T16:10:58Z,5786265841,56,Right,5786265859,233,15,5786265839,295,,5786265843,152,,5786265845,286,,5786265837,13,,,,,,,,3yb4zwodejg6ohd9xippme0np,S. Jessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339253,15,4,1,2,5,esaef37srjqgsv1p2v50ds0fj,0,15.8,83.2,2025-07-02T16:02:20.142Z,2025-07-02T16:10:58Z,5786265917,55,16,5786265855,152,,5786265849,13,,5786265851,295,,5786265857,285,,5786265853,56,Back,5786265863,233,24,,,,6d8zrjdl4ii8cjpn5vo7emz11,E. Nyström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339263,16,17,1,2,13,esaef37srjqgsv1p2v50ds0fj,1,0,0,2025-07-02T16:02:27.615Z,2025-07-02T16:02:32Z,5786265893,31,,5786265899,55,15,5786265895,393,,5786265897,13,243,,,,,,,,,,,,,6d8zrjdl4ii8cjpn5vo7emz11,E. Nyström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339297,25,1,1,3,9,aewmai6kvk2mousj7x17ivnc3,0,83.8,18.3,2025-07-02T16:03:23.828Z,2025-07-02T18:56:24Z,5786266109,56,Center,5786266117,213,1.24,5786354043,224,,5786266111,140,92.2,5786266113,141,56.3,5786266105,155,,5786266103,5,,5786266115,212,27.3,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,5786266101,2,,5786354045,20,5786266107,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339303,17,44,1,3,11,esaef37srjqgsv1p2v50ds0fj,1,7.8,44.3,2025-07-02T16:03:25.354Z,2025-07-02T16:19:33Z,5786266133,285,,5786266131,56,Back,5786266135,233,26,,,,,,,,,,,,,,,,6d8zrjdl4ii8cjpn5vo7emz11,E. Nyström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339299,26,44,1,3,11,aewmai6kvk2mousj7x17ivnc3,0,92.2,55.7,2025-07-02T16:03:25.355Z,2025-07-02T16:07:42Z,5786266123,286,,5786266143,233,17,5786266121,56,Center,,,,,,,,,,,,,,,,41zohhwv521e5ip9f6xw0b00l,I. Sigurðardóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339305,18,12,1,3,11,esaef37srjqgsv1p2v50ds0fj,1,6.8,40.9,2025-07-02T16:03:25.854Z,2025-07-02T16:19:31Z,5786266147,56,Back,5786266155,213,0.37,5786266153,212,1.1,5786266151,141,41.5,5786266171,15,,5786266149,140,7.8,,,,,,,6d8zrjdl4ii8cjpn5vo7emz11,E. Nyström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339919,70,61,1,3,12,aewmai6kvk2mousj7x17ivnc3,1,95.6,59.9,2025-07-02T16:03:26.850Z,2025-07-02T16:10:43Z,5786272949,56,Center,,,,,,,,,,,,,,,,,,,,,,41zohhwv521e5ip9f6xw0b00l,I. Sigurðardóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339461,32,61,1,3,13,esaef37srjqgsv1p2v50ds0fj,1,4.7,44.2,2025-07-02T16:03:27.556Z,2025-07-02T18:56:52Z,5786272447,56,Back,,,,,,,,,,,,,,,,,,,,,,6d8zrjdl4ii8cjpn5vo7emz11,E. Nyström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339307,19,6,1,3,15,esaef37srjqgsv1p2v50ds0fj,0,2.3,34,2025-07-02T16:03:29.844Z,2025-07-02T18:57:15Z,5786266159,56,Back,5786266167,233,27,5786266161,73,,,,,,,,,,,,,,,,,6d8zrjdl4ii8cjpn5vo7emz11,E. Nyström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339301,27,6,1,3,15,aewmai6kvk2mousj7x17ivnc3,1,97.7,66,2025-07-02T16:03:29.844Z,2025-07-02T16:10:26Z,5786266139,56,Center,5786266141,73,,5786266163,233,19,,,,,,,,,,,,,,,,41zohhwv521e5ip9f6xw0b00l,I. Sigurðardóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339323,28,1,1,3,50,aewmai6kvk2mousj7x17ivnc3,0,99.5,99.5,2025-07-02T16:04:05.108Z,2025-07-02T18:57:08Z,5786266303,6,,5786266319,1,,5786266307,223,,5786266311,140,97.3,5786266305,155,,5786266315,212,33.2,5786354079,20,,5786266301,2,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,5786266317,213,4.64,5786266309,56,5786266313,141,Center,50.8,5786266335,233,20,,,,,,,,,,,,,,,,,,,,,,,
2825339325,20,41,1,3,54,esaef37srjqgsv1p2v50ds0fj,0,4.3,50,2025-07-02T16:04:08.590Z,2025-07-02T18:57:21Z,5786266329,141,51.2,5786266331,212,14.5,5786266333,213,0.06,5786354083,378,,5786266339,233,28,5786266327,140,18.1,,,,,,,5dr5dcb76x59xstl7y40zksx6,A. Koivunen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339327,29,15,1,3,55,aewmai6kvk2mousj7x17ivnc3,1,83.4,50.1,2025-07-02T16:04:09.603Z,2025-07-02T18:57:44Z,5786266551,458,,5786275451,100,,5786354097,17,,5786266545,103,19,5786267129,215,,5786266543,102,47.7,5786266559,231,50.5,5786266547,108,,3yb4zwodejg6ohd9xippme0np,S. Jessen,5786266549,328,,5786266557,230,5786275449,80,99.5,,5786267135,139,,5786266553,146,94.7,5786266491,82,5786266539,25,5786266555,147,48.2,5786266347,56,Center,5786266487,20,,,,,,,,
2825339331,30,61,1,3,56,aewmai6kvk2mousj7x17ivnc3,1,94.9,48.1,2025-07-02T16:04:10.411Z,2025-07-02T18:57:49Z,5786266357,56,Center,5786266461,228,,,,,,,,,,,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339337,22,4,1,3,58,esaef37srjqgsv1p2v50ds0fj,1,10.2,48.7,2025-07-02T16:04:13.142Z,2025-07-02T18:58:54Z,5786266373,242,,5786266377,241,,5786266391,233,31,5786266379,285,,5786266375,56,Back,,,,,,,,,,v0k2w41tlj0elpj7nrw68onp,N. Kuikka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339335,31,4,1,3,58,aewmai6kvk2mousj7x17ivnc3,0,89.8,51.3,2025-07-02T16:04:13.143Z,2025-07-02T18:58:57Z,5786266389,286,,5786266385,56,Center,5786266383,242,,5786266387,241,,5786266395,233,22,,,,,,,,,,fu9ab6roj0yeyr7c0tizygut,H. Antonsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825339333,21,43,1,4,2,esaef37srjqgsv1p2v50ds0fj,1,0,0,2025-07-02T16:04:17.038Z,2025-07-02T16:04:53Z,5786266371,213,0.39,5786266367,141,48.5,5786266365,140,11.1,5786266363,56,Back,5786266369,212,2.8,5786266667,144,12,,,,,,,v0k2w41tlj0elpj7nrw68onp,N. Kuikka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
