id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,assist,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2826131729,9,1,1,0,18,70yx9y5zxeojm8sde0qyolzpl,0,68.9,13,2025-07-07T16:00:53.630Z,2025-07-07T16:00:54Z,5790694449,56,Back,5790694455,212,26.5,5790694451,140,45.8,5790694453,141,28.8,5790694457,213,2.72,5790694461,156,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131733,3,49,1,0,20,drt9red7q1dqqkq510znzyr0q,1,64.2,77.5,2025-07-07T16:00:56.226Z,2025-07-07T16:00:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131735,4,3,1,0,21,drt9red7q1dqqkq510znzyr0q,0,65,76.2,2025-07-07T16:00:56.899Z,2025-07-07T19:07:40Z,5790804541,464,,5790694485,233,10,5790694469,286,,5790694467,56,Center,,,,,,,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131737,10,7,1,0,21,70yx9y5zxeojm8sde0qyolzpl,1,35,23.8,2025-07-07T16:00:56.900Z,2025-07-07T19:07:42Z,5790694477,233,4,5790694473,56,Back,5790804567,383,,5790694475,285,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131739,11,49,1,0,23,70yx9y5zxeojm8sde0qyolzpl,1,30.8,24.5,2025-07-07T16:00:58.639Z,2025-07-07T16:00:58Z,,,,,,,,,,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131747,12,1,1,0,23,70yx9y5zxeojm8sde0qyolzpl,1,30.8,24.5,2025-07-07T16:00:58.879Z,2025-07-07T16:01:01Z,5790694525,212,25.6,5790694527,213,2.58,5790694523,141,44.5,5790694521,140,10.2,5790694519,56,Back,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131751,13,1,1,0,26,70yx9y5zxeojm8sde0qyolzpl,1,13.6,47.2,2025-07-07T16:01:01.919Z,2025-07-07T16:01:05Z,5790694537,56,Back,5790694541,141,73.0,5790694543,212,26.2,5790694539,140,32.1,5790694545,213,0.73,,,,,,,,,,ea2eq21d08asfeqh17vcxpwmi,Adriana Nanclares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131753,14,1,1,0,30,70yx9y5zxeojm8sde0qyolzpl,1,32.1,73,2025-07-07T16:01:05.775Z,2025-07-07T16:01:07Z,5790694551,140,42.2,5790694549,56,Back,5790694555,212,17.7,5790694557,213,0.93,5790694553,141,93.9,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131761,15,1,1,0,32,70yx9y5zxeojm8sde0qyolzpl,1,42.2,93.9,2025-07-07T16:01:07.535Z,2025-07-07T16:01:13Z,5790694573,56,Back,5790694577,141,74.0,5790694575,140,32.5,5790694581,213,4.07,5790694579,212,16.9,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131771,16,1,1,0,37,70yx9y5zxeojm8sde0qyolzpl,1,43.1,75.4,2025-07-07T16:01:13.343Z,2025-07-07T16:01:16Z,5790694619,140,56.2,5790694621,141,96.4,5790694625,213,0.80,5790694623,212,19.8,5790694617,56,Left,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131773,17,1,1,0,40,70yx9y5zxeojm8sde0qyolzpl,0,56.2,96.4,2025-07-07T16:01:16.095Z,2025-07-07T16:01:17Z,5790694637,213,5.91,5790694633,141,86.5,5790694631,140,72.6,5790694629,56,Left,5790694635,212,18.5,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131779,5,49,1,0,43,drt9red7q1dqqkq510znzyr0q,1,37.8,13.2,2025-07-07T16:01:19.074Z,2025-07-07T16:01:19Z,,,,,,,,,,,,,,,,,,,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131783,6,1,1,0,44,drt9red7q1dqqkq510znzyr0q,1,37.8,13.2,2025-07-07T16:01:19.602Z,2025-07-07T16:01:23Z,5790694677,56,Back,5790694681,141,7.0,5790694683,212,6.0,5790694685,213,3.92,5790694679,140,33.7,,,,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131785,7,1,1,0,47,drt9red7q1dqqkq510znzyr0q,0,35.6,5.6,2025-07-07T16:01:22.963Z,2025-07-07T16:02:01Z,5790695133,155,,5790694695,212,10.5,5790694697,213,0.43,5790694693,141,12.0,5790694689,56,Back,5790694691,140,44.7,,,,,,,89i2d3xhikw15pkpmbz9iyhd6,J. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131787,18,61,1,0,48,70yx9y5zxeojm8sde0qyolzpl,0,56.1,88.5,2025-07-07T16:01:23.791Z,2025-07-07T16:01:23Z,5790694699,56,Left,,,,,,,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131791,19,83,1,0,49,70yx9y5zxeojm8sde0qyolzpl,0,58.1,88.9,2025-07-07T16:01:24.575Z,2025-07-07T16:02:00Z,5790694747,399,6nttp222bjmjbgol4xgck8yj9,,,,,,,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131797,8,61,1,0,50,drt9red7q1dqqkq510znzyr0q,0,39.2,12.2,2025-07-07T16:01:25.641Z,2025-07-07T19:13:18Z,5790694743,56,Back,,,,,,,,,,,,,,,,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131799,20,1,1,0,51,70yx9y5zxeojm8sde0qyolzpl,1,63.8,86.5,2025-07-07T16:01:26.943Z,2025-07-07T19:13:58Z,5790694761,212,7.9,5790694763,213,4.67,5790694759,141,74.9,5790694755,56,Center,5790694757,140,63.5,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131801,21,49,1,0,52,70yx9y5zxeojm8sde0qyolzpl,1,64.2,74.9,2025-07-07T16:01:28.159Z,2025-07-07T19:14:13Z,,,,,,,,,,,,,,,,,,,,,,,,,5exouoey2r6wtpympr6drg3it,Alèxia Putellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131805,22,1,1,0,53,70yx9y5zxeojm8sde0qyolzpl,1,64.2,74.9,2025-07-07T16:01:29.319Z,2025-07-07T19:14:21Z,5790694779,56,Left,5790694783,141,79.1,5790694787,213,0.26,5790694785,212,11.2,5790694781,140,74.5,,,,,,,,,,5exouoey2r6wtpympr6drg3it,Alèxia Putellas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131807,23,1,1,0,56,70yx9y5zxeojm8sde0qyolzpl,1,76,77.4,2025-07-07T16:01:31.728Z,2025-07-07T16:02:07Z,5790694793,56,Center,5790694797,141,55.1,5790694795,140,69.6,5790694801,213,4.30,5790694799,212,16.6,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152535,569,51,1,0,59,drt9red7q1dqqkq510znzyr0q,1,29.9,51.9,2025-07-07T16:01:35.067Z,2025-07-07T19:15:52Z,5790811993,169,25,,,,,,,,,,,,,,,,,,,,,,5rzau8le6m0zzack6pdapptgq,H. Eurlings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131813,24,1,1,0,59,70yx9y5zxeojm8sde0qyolzpl,1,66.1,49.7,2025-07-07T16:01:35.112Z,2025-07-07T19:14:36Z,5790695421,210,13,5790694841,212,8.5,5790694835,56,Center,5790694837,140,73.4,5790694843,213,5.83,5790694839,141,44.2,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131819,25,13,1,1,3,70yx9y5zxeojm8sde0qyolzpl,1,78.4,41.4,2025-07-07T16:01:38.705Z,2025-07-07T19:15:52Z,5790695439,231,49.5,5790695431,102,61.7,5790695423,73,,5790695425,29,,5790695435,215,,5790694877,56,Center,5790695433,103,19.4,5790695285,20,,7mehm5v7egyc1r4qioexklbmc,Vicky López,,5790695427,55,24,5790812011,468,569,5790694875,18,5790694873,22,5790695437,230,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131863,9,5,1,1,4,drt9red7q1dqqkq510znzyr0q,1,-0.9,42.2,2025-07-07T16:01:39.522Z,2025-07-07T16:32:25Z,5790695089,346,,5790695093,233,26,5790695087,56,Back,,,,,,,,,,,,,,,,5rzau8le6m0zzack6pdapptgq,H. Eurlings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131823,26,5,1,1,4,70yx9y5zxeojm8sde0qyolzpl,0,100.9,57.8,2025-07-07T16:01:39.522Z,2025-07-07T16:32:25Z,5790694891,56,Center,5790694893,346,,5790695101,233,9,,,,,,,,,,,,,,,,7mehm5v7egyc1r4qioexklbmc,Vicky López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131885,10,1,1,1,37,drt9red7q1dqqkq510znzyr0q,0,4.3,51,2025-07-07T16:02:12.609Z,2025-07-07T16:02:15Z,5790695227,1,,5790695223,212,49.0,5790695217,56,Center,5790695225,213,6.23,5790695215,124,,5790695221,141,47.3,5790695219,140,50.9,5790695229,74,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131887,27,1,1,1,40,70yx9y5zxeojm8sde0qyolzpl,1,46.7,53.5,2025-07-07T16:02:15.970Z,2025-07-07T16:02:17Z,5790695243,141,46.2,5790695247,213,5.81,5790695239,56,Center,5790695245,212,11.0,5790695241,140,56.0,5790695237,3,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131889,28,49,1,1,41,70yx9y5zxeojm8sde0qyolzpl,1,56,46.2,2025-07-07T16:02:17.105Z,2025-07-07T16:02:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131891,29,1,1,1,41,70yx9y5zxeojm8sde0qyolzpl,1,56,46.2,2025-07-07T16:02:17.313Z,2025-07-07T16:02:18Z,5790695259,212,10.0,5790695261,213,0.16,5790695253,56,Center,5790695257,141,48.6,5790695255,140,65.4,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131901,30,1,1,1,43,70yx9y5zxeojm8sde0qyolzpl,1,65.4,48.6,2025-07-07T16:02:18.497Z,2025-07-07T16:02:21Z,5790695319,141,50.4,5790695321,212,10.8,5790695317,140,55.2,5790695323,213,3.03,5790695315,56,Center,,,,,,,,,,7mehm5v7egyc1r4qioexklbmc,Vicky López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131903,31,1,1,1,45,70yx9y5zxeojm8sde0qyolzpl,1,56.2,47.9,2025-07-07T16:02:21.154Z,2025-07-07T16:02:21Z,5790695335,213,5.05,5790695333,212,6.4,5790695327,56,Center,5790695329,140,58.2,5790695331,141,39.0,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131905,32,1,1,1,46,70yx9y5zxeojm8sde0qyolzpl,1,58.2,39,2025-07-07T16:02:21.905Z,2025-07-07T16:02:22Z,5790695345,140,53.8,5790695347,141,50.3,5790695343,56,Center,5790695349,212,9.0,5790695351,213,2.11,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131909,33,1,1,1,47,70yx9y5zxeojm8sde0qyolzpl,1,53.8,50.3,2025-07-07T16:02:22.801Z,2025-07-07T16:02:24Z,5790695377,140,44.5,5790695381,212,16.8,5790695375,56,Back,5790695383,213,4.09,5790695379,141,30.2,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131915,34,1,1,1,49,70yx9y5zxeojm8sde0qyolzpl,1,44.5,30.2,2025-07-07T16:02:24.513Z,2025-07-07T16:02:27Z,5790695413,141,7.3,5790695417,213,5.67,5790695415,212,26.9,5790695411,140,65.4,5790695409,56,Right,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131917,35,1,1,1,51,70yx9y5zxeojm8sde0qyolzpl,1,67.6,7.8,2025-07-07T16:02:27.234Z,2025-07-07T16:02:28Z,5790695451,213,1.17,5790695449,212,11.7,5790695443,56,Center,5790695447,141,23.6,5790695445,140,71.9,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131925,36,1,1,1,53,70yx9y5zxeojm8sde0qyolzpl,0,71.9,23.6,2025-07-07T16:02:28.434Z,2025-07-07T16:02:30Z,5790695483,141,6.4,5790695487,213,5.20,5790695485,212,13.2,5790695481,140,77.8,5790695479,56,Right,,,,,,,,,,7mehm5v7egyc1r4qioexklbmc,Vicky López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131941,12,12,1,1,54,drt9red7q1dqqkq510znzyr0q,1,19.4,92.6,2025-07-07T16:02:30.257Z,2025-07-07T19:19:06Z,5790695541,140,20.1,5790695539,56,Back,5790695545,212,1.9,5790695547,213,1.16,5790695543,141,95.1,,,,,,,,,,9cmaj96tmze645o322ywm44b9,M. Toloba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131931,11,43,1,1,55,drt9red7q1dqqkq510znzyr0q,1,0,0,2025-07-07T16:02:30.817Z,2025-07-07T16:02:33Z,5790695503,285,0,5790695501,56,Back,5790695535,144,7,,,,,,,,,,,,,,,,9cmaj96tmze645o322ywm44b9,M. Toloba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131927,37,61,1,1,55,70yx9y5zxeojm8sde0qyolzpl,1,77.3,6.6,2025-07-07T16:02:31.104Z,2025-07-07T19:19:09Z,5790695489,56,Right,,,,,,,,,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131943,13,5,1,1,57,drt9red7q1dqqkq510znzyr0q,1,20,101.8,2025-07-07T16:02:32.385Z,2025-07-07T16:32:26Z,5790695563,347,,5790695561,56,Back,5790695565,233,38,,,,,,,,,,,,,,,,9cmaj96tmze645o322ywm44b9,M. Toloba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131935,38,5,1,1,57,70yx9y5zxeojm8sde0qyolzpl,0,80,-1.8,2025-07-07T16:02:32.385Z,2025-07-07T16:02:37Z,5790695511,347,,5790695571,233,13,5790695509,56,Right,,,,,,,,,,,,,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131961,14,1,1,2,10,drt9red7q1dqqkq510znzyr0q,1,15.1,100,2025-07-07T16:02:45.522Z,2025-07-07T16:02:48Z,5790695645,140,29.2,5790695641,107,,5790695643,56,Back,5790695647,141,95.1,5790695651,213,5.99,5790695649,212,15.5,,,,,,,d2z2t9hs57x5h650mw22yieol,L. Deloose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826131965,15,1,1,2,12,drt9red7q1dqqkq510znzyr0q,1,29.5,95.1,2025-07-07T16:02:47.969Z,2025-07-07T16:02:52Z,5790695665,141,97.2,5790695661,56,Back,5790695667,212,10.5,5790695663,140,19.6,5790695669,213,3.01,,,,,,,,,,5rzau8le6m0zzack6pdapptgq,H. Eurlings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
