id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,shot_type,bodypart,type_of_play,distance_to_goal,angle_to_goal,shot_type_weight,inv_distance,angle_score,danger_score_fenwick,danger_score_corsi,isIntentionalAssist,RelatedPlayerId,isGoal,danger_score_logit
2826290919,7,15,1,0,18,185xqd7s06sm2t85sxzfkrl,1,97.6,69.4,2025-07-09T19:01:18.830Z,2025-07-09T19:24:58Z,5791578511.0,146.0,98.2,5791577637.0,65.0,,5791577635.0,22.0,,5791578499.0,154.0,,5791578495.0,76.0,,5791578497.0,29.0,,5791577639.0,56.0,Center,5791578507.0,103.0,7.0,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,5791578505.0,102.0,52.0,5791578513.0,147.0,65.2,5791593505.0,233.0,6,5791578501.0,55.0,13,5791577857.0,20.0,5791578509.0,328.0,,,,,,,,,,,,,,,,,,,,,,,,,on_target,right_foot,regular_play,19.547889911701475,82.9476939921588,1.0,0.8045211008829852,0.07835895564267992,0.6453161270459981,0.6453161270459981,True,-1,False,0.00204261217720957
2826291087,26,15,1,1,42,185xqd7s06sm2t85sxzfkrl,1,90.9,40.4,2025-07-09T19:02:42.654Z,2025-07-09T19:55:43Z,5791579145.0,146.0,93.4,5791579147.0,147.0,43.7,5791583641.0,233.0,16,5791579139.0,102.0,52.2,5791579141.0,103.0,19,5791578969.0,72.0,,5791578539.0,17.0,,5791583627.0,82.0,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,5791583625.0,76.0,,5791578541.0,56.0,Center,5791579133.0,154.0,,5791579151.0,231.0,48.6,5791579135.0,55.0,5791579149.0,230.0,25,98.6,5791579131.0,29.0,5791579143.0,328.0,5791578537.0,22.0,,,,,,,,,,,,,,,,,blocked,left_foot,regular_play,13.227622613304325,46.53160779201103,0.0,0.8677237738669568,0.4829821356443219,0.5919841502400793,0.5919841502400793,True,-1,False,0.008422581487930233
2826291617,81,15,1,6,16,185xqd7s06sm2t85sxzfkrl,1,95.8,33.2,2025-07-09T19:07:16.692Z,2025-07-09T19:12:31Z,5791581427.0,29.0,,5791581351.0,20.0,,5791584579.0,80.0,,5791581547.0,82.0,,5791581445.0,147.0,35.9,5791581441.0,138.0,,5791581439.0,273.0,,5791581305.0,62.0,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,5791581307.0,56.0,Center,5791581303.0,22.0,,5791581429.0,154.0,,5791581443.0,146.0,96.9,5791581437.0,103.0,5791581435.0,102.0,16.7,45.4,5791581551.0,231.0,5791581549.0,230.0,5791581431.0,55.0,44.2,98.5,80,5791581449.0,233.0,46.0,,,,,,,,,,,blocked,right_foot,regular_play,17.317043627594174,75.96375653207352,0.0,0.8268295637240582,0.15595826075473873,0.4775193037160449,0.4775193037160449,True,-1,False,0.005206633891973014
2826291663,85,16,1,7,25,185xqd7s06sm2t85sxzfkrl,1,91.7,57.7,2025-07-09T19:08:25.400Z,2025-07-09T19:14:46Z,5791582093.0,103.0,25.3,5791581671.0,56.0,Center,5791582103.0,280.0,PASS_LOST,5791582089.0,81.0,,5791582099.0,230.0,98.6,5791581669.0,17.0,,5791581759.0,20.0,,5791581763.0,374.0,2025-07-09 20:08:24.790,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,5791581767.0,375.0,07:24.403,5791582101.0,231.0,52.2,5791582105.0,281.0,f30p9xqwupzhhiitqubpi79bd,5791582107.0,282.0,185xqd7s06sm2t85sxzfkrl,5791581757.0,25.0,5791582091.0,102.0,,46.9,5791582095.0,108.0,5791582097.0,458.0,5791582111.0,472.0,,,83,,,,,,,,,,,,,,goal,right_foot,from_corner,11.321660655575224,42.85241457170152,1.2,0.8867833934442477,0.5238620603144275,0.8518719754720273,0.8518719754720273,False,-1,True,0.9821088502763472
2826292607,103,16,1,12,40,4v0gyx1u59x7jzk4vxb0rlwje,1,93.6,49.4,2025-07-09T19:13:40.492Z,2025-07-09T19:18:19Z,5791587389.0,20.0,,5791586933.0,22.0,,5791587721.0,102.0,46.5,5791586959.0,343.0,3,5791587393.0,374.0,2025-07-09 20:13:40.088,5791587713.0,29.0,,5791587725.0,214.0,,5791587709.0,114.0,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,5791587727.0,328.0,,5791587711.0,80.0,,5791587723.0,103.0,5.1,5791588071.0,468.0,145,5791587731.0,231.0,5791587397.0,375.0,52.0,12:39.701,5791587715.0,154.0,5791587717.0,55.0,5791586937.0,56.0,,105,Center,5791586935.0,17.0,,,5791587729.0,230.0,97.7,,,,,,,goal,right_foot,regular_play,6.4280634719952845,5.355825042855197,1.2,0.9357193652800472,0.9404908328571645,0.9964349959691682,0.9964349959691682,True,-1,True,0.9945667783357892
2826293525,187,13,1,21,17,185xqd7s06sm2t85sxzfkrl,1,74.1,57.7,2025-07-09T19:22:18.128Z,2025-07-09T19:23:04Z,5791591861.0,18.0,,5791591987.0,74.0,,5791591997.0,230.0,98.2,5791591863.0,56.0,Center,5791591889.0,72.0,,5791591859.0,26.0,,5791591991.0,103.0,66.7,5791592001.0,231.0,51.6,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,5791591993.0,458.0,,5791591989.0,102.0,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missed,left_foot,free_kick,27.020362691866303,16.557071375636657,0.5,0.729796373081337,0.8160325402707038,0.7367283113137459,0.7367283113137459,False,-1,False,0.0
2826294419,243,13,1,27,42,185xqd7s06sm2t85sxzfkrl,1,74.0,56.0,2025-07-09T19:28:42.686Z,2025-07-09T19:29:47Z,5791596839.0,215.0,,5791596683.0,18.0,,5791597113.0,55.0,245,5791596837.0,103.0,75,5791596757.0,20.0,,5791596835.0,102.0,39.0,5791596845.0,231.0,50.5,5791596685.0,56.0,Center,ct4fyrkcvk3i01xiz1wpsyuw9,M. Malard,,5791596833.0,81.0,,5791596843.0,230.0,97.7,5791597111.0,29.0,,5791596681.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missed,right_foot,regular_play,26.68332812825267,12.994616791916505,0.5,0.7331667187174733,0.8556153689787055,0.7499512981806009,0.7499512981806009,False,-1,False,0.002630618317719415
2826296349,377,13,1,39,44,185xqd7s06sm2t85sxzfkrl,1,85.8,43.4,2025-07-09T19:40:45.114Z,2025-07-09T19:41:34Z,5791607289.0,17.0,,5791607331.0,74.0,,5791607341.0,328.0,,5791607339.0,108.0,,5791607347.0,231.0,48.4,5791607089.0,56.0,Center,5791607345.0,230.0,98.6,5791607337.0,215.0,,pugk29yysi9369f969l2o1qt,A. Majri,,5791607335.0,103.0,61.1,5791607287.0,72.0,,5791607285.0,25.0,,5791607343.0,458.0,,5791607333.0,102.0,,,52.4,,,,,,,,,,,,,,,,,,,,,,,,missed,left_foot,from_corner,15.65886330485071,24.928474135461272,0.5,0.8434113669514929,0.7230169540504303,0.7542696329957262,0.7542696329957262,False,-1,False,0.004714085005039419
2826296945,417,16,1,45,1,185xqd7s06sm2t85sxzfkrl,1,88.5,50.0,2025-07-09T19:46:01.581Z,2025-07-09T19:47:02Z,5791610621.0,374.0,2025-07-09 20:46:00.856,5791610771.0,136.0,,5791610777.0,280.0,PENALTY_WON,5791610775.0,231.0,50.5,5791610625.0,375.0,45:00.469,5791610789.0,353.0,277,5791610763.0,102.0,49.7,5791610609.0,56.0,Center,dp5zny5ls8ys3ml75himru4et,K. Diani,,5791610769.0,458.0,,5791610605.0,9.0,,5791610785.0,472.0,415,5791610607.0,17.0,,5791610779.0,281.0,5791610781.0,282.0,3uxijnhp1ibbqm6e4lfivq8k5,185xqd7s06sm2t85sxzfkrl,5791610773.0,230.0,5791610611.0,214.0,5791610767.0,390.0,98.9,,225256,5791610765.0,103.0,1.3,,5791610761.0,78.0,,5791610617.0,20.0,,,,,goal,right_foot,penalty,11.5,0.0,1.2,0.885,1.0,0.994,0.994,False,-1,True,1.0
2826298883,569,16,2,52,9,185xqd7s06sm2t85sxzfkrl,1,87.7,64.6,2025-07-09T20:14:46.064Z,2025-07-09T20:16:42Z,5791621867.0,230.0,96.3,5791621865.0,328.0,,5791621861.0,103.0,9.5,5791621467.0,375.0,52:08.685,5791621377.0,64.0,,5791621849.0,80.0,,5791621375.0,22.0,,5791621855.0,55.0,568,pugk29yysi9369f969l2o1qt,A. Majri,,5791621851.0,29.0,,5791621463.0,374.0,2025-07-09 21:14:45.087,5791621853.0,154.0,,5791621459.0,72.0,,5791621869.0,231.0,5791621941.0,468.0,56.0,365,5791621863.0,214.0,5791621379.0,56.0,5791621859.0,102.0,,Center,46.1,5791621847.0,121.0,,,,,,,,,,,,goal,left_foot,regular_play,19.090573590125565,49.887009834921514,1.2,0.8090942640987444,0.44569989072309424,0.797347672856426,0.797347672856426,True,-1,True,0.9450048189101801
