id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/value
2826228933,5,49,1,0,10,52rvkys9wse9ip8a181ik4697,1,39.3,67.3,2025-07-08T19:00:47.061Z,2025-07-08T19:00:47Z,,,,,,,,,,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228937,6,1,1,0,11,52rvkys9wse9ip8a181ik4697,1,39.3,67.3,2025-07-08T19:00:47.814Z,2025-07-08T19:00:49Z,5791231333,140,46.3,5791231337,212,19.0,5791231331,56,Back,5791231339,213,5.11,5791231335,141,41.5,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228939,7,1,1,0,12,52rvkys9wse9ip8a181ik4697,0,46.2,41.3,2025-07-08T19:00:49.590Z,2025-07-08T19:00:50Z,5791231347,141,21.9,5791231345,140,66.7,5791231349,212,25.2,5791231343,56,Center,5791231351,213,5.73,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228943,7,1,1,0,14,3rnbwff9k3b56l8m83rpa3kij,1,31.9,75.1,2025-07-08T19:00:50.778Z,2025-07-08T19:00:53Z,5791231355,140,38.8,5791231359,212,7.9,5791231361,213,5.88,5791231353,56,Back,5791231357,141,70.6,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228945,8,4,1,0,16,3rnbwff9k3b56l8m83rpa3kij,1,37.4,70.6,2025-07-08T19:00:53.157Z,2025-07-09T03:44:15Z,5791231385,233,8,5791231369,152,,5791231373,286,,5791231365,13,,5791410115,265,,5791231367,56,Back,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228941,8,4,1,0,16,52rvkys9wse9ip8a181ik4697,0,62.6,29.4,2025-07-08T19:00:53.158Z,2025-07-09T03:44:17Z,5791231381,152,,5791231389,233,8,5791231379,56,Center,5791231383,285,,5791410129,265,,5791231375,13,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228951,9,1,1,0,24,3rnbwff9k3b56l8m83rpa3kij,1,37.6,69.9,2025-07-08T19:01:01.338Z,2025-07-08T19:53:10Z,5791231413,141,63.3,5791231407,152,,5791231417,213,3.52,5791231411,140,27.0,5791231415,212,12.0,5791253637,189,,5791231405,5,,5791231409,56,Back,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228953,10,1,1,0,25,3rnbwff9k3b56l8m83rpa3kij,1,27,63.3,2025-07-08T19:01:02.722Z,2025-07-08T19:01:05Z,5791231427,141,47.2,5791231423,56,Back,5791231431,213,4.29,5791231425,140,22.3,5791231429,212,12.0,,,,,,,,,,dwbl1djkd0vcz65xunfctz84p,O. Woś,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228957,11,1,1,0,28,3rnbwff9k3b56l8m83rpa3kij,1,22.9,47,2025-07-08T19:01:05.266Z,2025-07-08T19:01:06Z,5791231447,140,34.0,5791231453,213,5.93,5791231449,141,40.7,5791231445,56,Back,5791231451,212,12.4,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228959,12,1,1,0,30,3rnbwff9k3b56l8m83rpa3kij,1,33.3,40.9,2025-07-08T19:01:06.746Z,2025-07-08T19:01:08Z,5791231465,213,2.65,5791231461,141,50.3,5791231463,212,13.7,5791231459,140,21.8,5791231457,56,Back,,,,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228961,13,1,1,0,31,3rnbwff9k3b56l8m83rpa3kij,1,21.7,51,2025-07-08T19:01:08.050Z,2025-07-08T19:01:12Z,5791231475,212,14.8,5791231471,140,28.6,5791231473,141,70.0,5791231469,56,Back,5791231477,213,1.06,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228963,14,1,1,0,35,3rnbwff9k3b56l8m83rpa3kij,0,28.9,69.3,2025-07-08T19:01:12.443Z,2025-07-08T19:01:17Z,5791231499,155,,5791231491,213,0.53,5791231489,212,42.5,5791231485,140,63.7,5791231493,1,,5791231487,141,100.0,5791231483,56,Left,,,,dwbl1djkd0vcz65xunfctz84p,O. Woś,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228967,9,5,1,0,38,52rvkys9wse9ip8a181ik4697,1,34.2,-1.5,2025-07-08T19:01:14.737Z,2025-07-08T19:01:52Z,5791231507,233,15,5791231505,347,,5791231503,56,Back,,,,,,,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228965,15,5,1,0,38,3rnbwff9k3b56l8m83rpa3kij,0,65.8,101.5,2025-07-08T19:01:14.737Z,2025-07-08T19:01:52Z,5791231495,56,Left,5791231497,347,,5791231511,233,9,,,,,,,,,,,,,,,,dwbl1djkd0vcz65xunfctz84p,O. Woś,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228969,10,1,1,0,57,52rvkys9wse9ip8a181ik4697,1,31,0,2025-07-08T19:01:34.277Z,2025-07-08T19:01:36Z,5791231525,213,2.18,5791231521,141,6.7,5791231515,107,,5791231519,140,27.1,5791231517,56,Back,5791231523,212,7.1,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228971,11,1,1,0,59,52rvkys9wse9ip8a181ik4697,0,27.1,6.7,2025-07-08T19:01:36.006Z,2025-07-08T19:08:06Z,5791231529,157,,5791231531,56,Right,5791231539,213,0.03,5791231535,141,8.5,5791231537,212,35.5,5791231533,140,60.9,5791231541,1,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228973,16,1,1,1,1,3rnbwff9k3b56l8m83rpa3kij,0,36.6,80.9,2025-07-08T19:01:37.922Z,2025-07-08T19:01:39Z,5791231551,140,58.1,5791231555,212,23.5,5791231549,56,Center,5791231553,141,71.1,5791231557,213,6.00,5791231547,3,,,,,,,,dwbl1djkd0vcz65xunfctz84p,O. Woś,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228975,12,50,1,1,5,52rvkys9wse9ip8a181ik4697,1,42.6,41.1,2025-07-08T19:01:41.862Z,2025-07-09T03:45:21Z,5791231575,233,17,5791231559,56,Back,5791231561,286,,,,,,,,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228977,17,7,1,1,5,3rnbwff9k3b56l8m83rpa3kij,0,57.4,58.9,2025-07-08T19:01:41.863Z,2025-07-09T03:45:25Z,5791231569,233,12,5791410465,384,,5791231565,56,Center,5791231567,285,,5791410467,178,,,,,,,,,,,coj9nvuorcm7rvvotheguc5hx,D. Grabowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228979,13,1,1,1,9,52rvkys9wse9ip8a181ik4697,1,63.8,92.1,2025-07-08T19:01:46.247Z,2025-07-08T19:01:48Z,5791231583,141,85.1,5791231581,140,68.6,5791231579,56,Left,5791231585,212,6.9,5791231587,213,5.53,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228985,14,3,1,1,12,52rvkys9wse9ip8a181ik4697,1,75.8,89.9,2025-07-08T19:01:48.838Z,2025-07-09T03:46:08Z,5791231601,56,Left,5791231603,286,,5791410721,465,,5791231605,233,18,,,,,,,,,,,,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228983,18,45,1,1,12,3rnbwff9k3b56l8m83rpa3kij,0,24.2,10.1,2025-07-08T19:01:48.838Z,2025-07-08T19:11:43Z,5791231599,285,,5791231597,56,Back,5791231609,233,14,,,,,,,,,,,,,,,,8f54jq0mc8aurfde94i9og9yi,N. Krezyman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228987,15,1,1,1,13,52rvkys9wse9ip8a181ik4697,1,73.5,94.4,2025-07-08T19:01:50.295Z,2025-07-09T03:46:19Z,5791231623,212,6.3,5791231617,56,Left,5791231621,141,94.2,5791231625,213,6.26,5791231619,140,79.5,,,,,,,,,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228989,16,61,1,1,14,52rvkys9wse9ip8a181ik4697,0,78.6,93.6,2025-07-08T19:01:50.767Z,2025-07-09T03:46:45Z,5791231629,56,Left,,,,,,,,,,,,,,,,,,,,,,7um4xb0p8zr4o11lsyd9n0hqt,A. Nildén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826229085,27,61,1,1,16,3rnbwff9k3b56l8m83rpa3kij,1,16.9,7.8,2025-07-08T19:01:52.768Z,2025-07-09T03:46:54Z,5791232351,56,Back,,,,,,,,,,,,,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228995,17,1,1,1,17,52rvkys9wse9ip8a181ik4697,0,94.2,82.3,2025-07-08T19:01:54.518Z,2025-07-09T03:47:06Z,5791411105,72,,5791231647,212,19.3,5791231643,140,95.7,5791411103,224,,5791231637,2,,5791231645,141,54.0,5791231649,213,4.79,5791231641,56,Center,f135tye7finbsv8p0fqr8bi6t,M. Janogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826229001,19,12,1,1,19,3rnbwff9k3b56l8m83rpa3kij,1,5.4,44.2,2025-07-08T19:01:56.409Z,2025-07-09T03:47:12Z,5791231677,212,13.7,5791231679,213,4.52,5791231675,141,24.4,5791231671,56,Back,5791231673,140,2.9,,,,,,,,,,2u6w685ef24iwg0a43q64ibdg,E. Szymczak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228997,18,13,1,1,20,52rvkys9wse9ip8a181ik4697,1,96.4,68.9,2025-07-08T19:01:56.878Z,2025-07-09T03:48:25Z,5791411525,214,,5791231805,458,,5791231809,231,50.7,5791231801,103,83.3,5791231807,230,96.4,5791231657,65,,5791231799,102,49.6,5791231797,74,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,5791231763,72,5791231655,22,5791231659,56,Center,5791231803,328,,,,,,,,,,,,,,,,,,,,,,,,,,
2826228999,19,5,1,1,22,52rvkys9wse9ip8a181ik4697,0,101,47.6,2025-07-08T19:01:59.446Z,2025-07-08T19:07:07Z,5791231667,56,Center,5791231739,233,20,5791231669,346,,,,,,,,,,,,,,,,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826229009,20,5,1,1,22,3rnbwff9k3b56l8m83rpa3kij,1,-1,52.4,2025-07-08T19:01:59.446Z,2025-07-08T19:07:06Z,5791231735,233,19,5791231731,56,Back,5791231733,346,,,,,,,,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826229021,21,1,1,1,50,3rnbwff9k3b56l8m83rpa3kij,1,4.2,54.5,2025-07-08T19:02:27.243Z,2025-07-08T19:03:01Z,5791231813,56,Back,5791231817,141,73.5,5791231811,124,,5791231815,140,8.6,5791231819,212,13.7,5791231825,237,,5791232061,189,,5791231821,213,1.23,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826229023,22,1,1,1,53,3rnbwff9k3b56l8m83rpa3kij,0,9,75.9,2025-07-08T19:02:30.514Z,2025-07-08T19:02:30Z,5791231837,213,6.14,5791231829,56,Back,5791231839,1,,5791231827,157,,5791231835,212,18.4,5791231831,140,26.3,5791231833,141,72.0,,,,dwbl1djkd0vcz65xunfctz84p,O. Woś,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826229025,20,49,1,1,56,52rvkys9wse9ip8a181ik4697,1,72.8,21,2025-07-08T19:02:32.790Z,2025-07-08T19:02:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826229029,21,1,1,1,56,52rvkys9wse9ip8a181ik4697,1,72.8,21,2025-07-08T19:02:33.224Z,2025-07-08T19:02:34Z,5791231857,212,20.1,5791231853,140,91.5,5791231855,141,14.6,5791231859,213,6.07,5791231851,56,Right,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826229031,22,1,1,1,58,52rvkys9wse9ip8a181ik4697,1,96.4,19.7,2025-07-08T19:02:34.742Z,2025-07-09T03:49:07Z,5791231987,210,14,5791231989,154,,5791231871,141,47.7,5791231875,213,1.72,5791231863,2,,5791231869,140,93.7,5791231873,212,19.2,5791231865,155,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,5791411767,224,5791411769,20,5791231867,56,Center,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2826229033,23,14,1,1,59,52rvkys9wse9ip8a181ik4697,1,94.2,47.2,2025-07-08T19:02:35.774Z,2025-07-09T03:49:24Z,5791231913,328,,5791231879,22,,5791232017,230,99.3,5791232007,154,,5791232511,214,,5791411813,17,,5791232005,29,,5791232009,55,22,yobsx8qzjrdt67z3vbzygd79,K. Asllani,5791232015,103,5791232019,231,5791232003,74,,5791231883,56,,39.2,47.8,Center,5791232013,102,54.0,5791231909,15,,,,,,,,,,,,,,,,,
2826229037,23,61,1,2,0,3rnbwff9k3b56l8m83rpa3kij,1,2.7,40.3,2025-07-08T19:02:36.910Z,2025-07-08T19:02:57Z,5791231891,56,Back,,,,,,,,,,,,,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826229035,24,6,1,2,1,52rvkys9wse9ip8a181ik4697,1,98.3,60.3,2025-07-08T19:02:38.118Z,2025-07-08T19:02:46Z,5791231893,56,Center,5791231901,233,24,5791231895,73,,,,,,,,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826229039,24,6,1,2,1,3rnbwff9k3b56l8m83rpa3kij,0,1.7,39.7,2025-07-08T19:02:38.118Z,2025-07-09T03:50:20Z,5791231897,56,Back,5791231905,233,24,5791231899,73,,,,,,,,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826229081,25,1,1,2,34,52rvkys9wse9ip8a181ik4697,1,99.5,99.5,2025-07-08T19:03:11.478Z,2025-07-09T03:50:17Z,5791232153,6,,5791232163,141,44.9,5791232291,154,,5791232169,1,,5791232289,210,13,5791232151,2,,5791232165,212,37.3,5791232161,140,95.8,yobsx8qzjrdt67z3vbzygd79,K. Asllani,5791232159,56,5791232155,155,5791232157,223,,5791411975,20,1,Center,,,5791232167,213,4.61,,,,,,,,,,,,,,,,,,,
2826229087,26,44,1,2,37,52rvkys9wse9ip8a181ik4697,1,95.4,47.5,2025-07-08T19:03:13.736Z,2025-07-09T03:51:14Z,5791232179,286,,5791232177,56,Center,5791232193,233,25,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826229077,25,44,1,2,37,3rnbwff9k3b56l8m83rpa3kij,0,4.6,52.5,2025-07-08T19:03:13.737Z,2025-07-09T04:34:03Z,5791232135,56,Back,5791232211,233,26,5791232137,285,,,,,,,,,,,,,,,,,76sdgmzs9ldvnnah6x7zlr7qh,A. Achcińska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826229089,27,13,1,2,37,52rvkys9wse9ip8a181ik4697,1,95.8,44.9,2025-07-08T19:03:14.070Z,2025-07-09T03:51:58Z,5791232299,55,25,5791232295,29,,5791232245,15,,5791232303,102,58.0,5791232249,328,,5791412423,77,,5791232297,154,,5791232183,16,,3c80px00lrpe84s9yurszqcid,N. Björn,5791232307,230,5791232185,56,5791232309,231,47.7,5791232243,25,,99.4,Center,,5791232305,103,69.4,,,,,,,,,,,,,,,,,,,
2826229083,26,5,1,2,41,3rnbwff9k3b56l8m83rpa3kij,1,-1.4,53.3,2025-07-08T19:03:17.929Z,2025-07-08T19:03:54Z,5791232219,233,28,5791232173,56,Back,5791232175,346,,,,,,,,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826229093,28,5,1,2,41,52rvkys9wse9ip8a181ik4697,0,101.4,46.7,2025-07-08T19:03:17.929Z,2025-07-08T19:07:07Z,5791232215,56,Center,5791232217,346,,5791232223,233,26,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826229111,28,1,1,2,52,3rnbwff9k3b56l8m83rpa3kij,1,5,63,2025-07-08T19:03:29.194Z,2025-07-09T03:57:03Z,5791232375,140,10.4,5791232379,212,5.8,5791232531,189,,5791232371,124,,5791232381,213,6.06,5791232385,237,,5791232373,56,Back,5791232377,141,61.1,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
