id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2825499603,203,1,1,17,1,x0vuldayagbmwazqjgbozu0v,1,33.9,32.9,2025-07-04T19:18:18.842Z,2025-07-04T19:18:20Z,5787161409,141,40.6,5787161405,56,Back,5787161407,140,46.9,5787161413,213,0.37,5787161411,212,14.6,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499609,204,1,1,17,2,x0vuldayagbmwazqjgbozu0v,1,46.9,40.6,2025-07-04T19:18:20.554Z,2025-07-04T19:18:21Z,5787161435,212,9.1,5787161431,140,38.9,5787161437,213,3.53,5787161433,141,35.6,5787161429,56,Back,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499623,205,1,1,17,3,x0vuldayagbmwazqjgbozu0v,1,38.9,35.6,2025-07-04T19:18:21.066Z,2025-07-04T19:18:23Z,5787161499,212,18.0,5787161495,140,38.0,5787161501,213,1.62,5787161493,56,Back,5787161497,141,62.0,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499639,206,1,1,17,5,x0vuldayagbmwazqjgbozu0v,1,41.5,65.4,2025-07-04T19:18:23.323Z,2025-07-04T19:18:26Z,5787161599,212,18.1,5787161601,213,1.27,5787161595,140,46.6,5787161593,56,Back,5787161597,141,90.9,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499647,207,1,1,17,9,x0vuldayagbmwazqjgbozu0v,1,53,91.5,2025-07-04T19:18:26.858Z,2025-07-04T19:18:28Z,5787161641,212,13.2,5787161637,140,55.0,5787161643,213,4.87,5787161639,141,72.3,5787161635,56,Center,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499653,208,1,1,17,10,x0vuldayagbmwazqjgbozu0v,1,55.1,72.2,2025-07-04T19:18:28.154Z,2025-07-04T19:18:29Z,5787161663,213,3.34,5787161661,212,11.1,5787161657,140,44.7,5787161655,56,Back,5787161659,141,69.0,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499661,209,1,1,17,11,x0vuldayagbmwazqjgbozu0v,1,44.9,68,2025-07-04T19:18:29.643Z,2025-07-04T19:18:32Z,5787161719,213,4.70,5787161711,56,Back,5787161713,140,44.6,5787161715,141,41.3,5787161717,212,18.2,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499701,210,1,1,17,14,x0vuldayagbmwazqjgbozu0v,1,53.9,30.2,2025-07-04T19:18:32.778Z,2025-07-04T19:18:39Z,5787161923,213,5.50,5787161917,140,69.6,5787161919,141,6.2,5787161915,56,Right,5787161921,212,23.2,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499709,211,1,1,17,21,x0vuldayagbmwazqjgbozu0v,1,74.8,3.1,2025-07-04T19:18:39.498Z,2025-07-04T19:18:42Z,5787161947,141,15.2,5787161949,212,12.1,5787161945,140,66.3,5787161951,213,2.40,5787161943,56,Right,,,,,,,,,,4e5uudlm9l34xd07i6dlus6ax,G. Gwinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499715,212,1,1,17,24,x0vuldayagbmwazqjgbozu0v,1,65.7,27.7,2025-07-04T19:18:42.506Z,2025-07-04T19:18:44Z,5787161979,56,Center,5787161987,213,1.26,5787161981,140,68.4,5787161985,212,9.3,5787161983,141,40.7,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499719,213,1,1,17,26,x0vuldayagbmwazqjgbozu0v,1,66.9,37.9,2025-07-04T19:18:43.994Z,2025-07-04T19:18:46Z,5787162003,56,Center,5787162009,212,4.6,5787162005,140,63.0,5787162007,141,34.7,5787162011,213,3.63,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499727,214,1,1,17,28,x0vuldayagbmwazqjgbozu0v,1,62.8,36.4,2025-07-04T19:18:46.171Z,2025-07-04T19:18:49Z,5787162071,212,20.9,5787162067,140,47.6,5787162065,56,Back,5787162073,213,2.44,5787162069,141,56.3,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499743,215,1,1,17,31,x0vuldayagbmwazqjgbozu0v,1,47.3,56.3,2025-07-04T19:18:49.003Z,2025-07-04T19:18:55Z,5787162147,140,61.8,5787162153,213,0.95,5787162145,56,Left,5787162149,141,87.9,5787162151,212,26.3,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499749,216,1,1,17,37,x0vuldayagbmwazqjgbozu0v,0,68,70.5,2025-07-04T19:18:55.338Z,2025-07-04T19:23:38Z,5787162177,140,100.0,5787162181,212,42.5,5787162185,1,,5787162183,213,5.70,5787162179,141,36.2,5787162173,155,,5787162175,56,Center,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499759,130,5,1,17,38,3rnbwff9k3b56l8m83rpa3kij,1,-1.5,67.1,2025-07-04T19:18:56.730Z,2025-07-04T19:30:50Z,5787162223,346,,5787162221,56,Back,5787162249,233,217,,,,,,,,,,,,,,,,76sdgmzs9ldvnnah6x7zlr7qh,A. Achcińska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499765,217,5,1,17,38,x0vuldayagbmwazqjgbozu0v,0,101.5,32.9,2025-07-04T19:18:56.730Z,2025-07-04T19:30:51Z,5787162247,346,,5787162259,233,130,5787162245,56,Center,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499865,131,1,1,18,7,3rnbwff9k3b56l8m83rpa3kij,0,4.1,51.8,2025-07-04T19:19:25.482Z,2025-07-04T19:19:29Z,5787162855,140,45.9,5787162851,124,,5787162867,74,,5787162859,212,44.6,5787162857,141,63.3,5787162861,213,0.18,5787162853,56,Back,5787162863,1,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499869,218,44,1,18,11,x0vuldayagbmwazqjgbozu0v,1,55.5,34.8,2025-07-04T19:19:29.137Z,2025-07-04T19:45:56Z,5787162877,233,132,5787162875,286,,5787162873,56,Center,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499867,132,44,1,18,11,3rnbwff9k3b56l8m83rpa3kij,0,44.5,65.2,2025-07-04T19:19:29.138Z,2025-07-04T19:45:56Z,5787162871,285,,5787162869,56,Back,5787162881,233,218,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499875,219,1,1,18,11,x0vuldayagbmwazqjgbozu0v,1,57.8,31.7,2025-07-04T19:19:29.834Z,2025-07-04T19:19:35Z,5787162919,56,Center,5787162917,3,,5787162931,1,,5787162927,212,33.1,5787162925,141,44.0,5787162929,213,0.26,5787162921,140,88.3,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499877,220,61,1,18,15,x0vuldayagbmwazqjgbozu0v,0,85.5,43.6,2025-07-04T19:19:33.018Z,2025-07-05T02:16:37Z,5787162935,56,Center,,,,,,,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499879,133,52,1,18,16,3rnbwff9k3b56l8m83rpa3kij,1,7,50,2025-07-04T19:19:34.338Z,2025-07-05T02:16:31Z,5787469995,376,,,,,,,,,,,,,,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499899,134,1,1,18,29,3rnbwff9k3b56l8m83rpa3kij,0,11.2,50.6,2025-07-04T19:19:47.330Z,2025-07-05T02:16:51Z,5787163053,56,Back,5787163347,189,,5787163055,140,29.8,5787163051,123,,5787163059,212,28.6,5787163057,141,81.4,5787163061,213,0.82,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499907,221,49,1,18,33,x0vuldayagbmwazqjgbozu0v,1,89,16.6,2025-07-04T19:19:51.418Z,2025-07-04T19:19:51Z,,,,,,,,,,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499915,222,1,1,18,33,x0vuldayagbmwazqjgbozu0v,1,92.2,15.8,2025-07-04T19:19:51.705Z,2025-07-04T19:20:07Z,5787163121,141,40.4,5787163125,213,1.97,5787163465,210,15,5787163119,140,85.4,5787163467,154,,5787163117,56,Center,5787163123,212,18.2,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2825499927,135,45,1,18,35,3rnbwff9k3b56l8m83rpa3kij,0,12.8,58.3,2025-07-04T19:19:53.658Z,2025-07-05T02:17:13Z,5787164131,233,223,5787164113,56,Back,5787164115,285,,,,,,,,,,,,,,,,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499947,223,3,1,18,35,x0vuldayagbmwazqjgbozu0v,1,87.2,41.7,2025-07-04T19:19:53.658Z,2025-07-05T02:17:14Z,5787164121,233,135,5787470625,464,,5787163243,286,,5787163241,56,Center,,,,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499951,224,15,1,18,38,x0vuldayagbmwazqjgbozu0v,1,86.7,43.9,2025-07-04T19:19:56.410Z,2025-07-05T02:17:45Z,5787163491,231,48.2,5787163487,147,44.9,5787163475,55,222,5787163473,154,,5787163263,56,Center,5787163379,82,,5787163259,22,,5787163479,102,51.6,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,5787163261,17,,5787163471,29,5787163373,72,5787163469,78,5787163485,146,88.5,5787163483,215,5787164437,233,,,,136,5787163489,230,98.6,5787163481,103,19,,,,,,
2825499933,136,10,1,18,38,3rnbwff9k3b56l8m83rpa3kij,1,12.1,54.8,2025-07-04T19:19:56.510Z,2025-07-05T02:17:49Z,5787164445,233,224,5787164435,56,Back,5787164433,94,,,,,,,,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499935,137,61,1,18,38,3rnbwff9k3b56l8m83rpa3kij,1,13.4,55,2025-07-04T19:19:56.555Z,2025-07-05T02:18:02Z,5787164577,56,Back,,,,,,,,,,,,,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500447,149,61,1,18,38,3rnbwff9k3b56l8m83rpa3kij,1,12.5,54.4,2025-07-04T19:19:56.695Z,2025-07-05T02:18:10Z,5787166075,56,Back,,,,,,,,,,,,,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499941,138,12,1,18,39,3rnbwff9k3b56l8m83rpa3kij,1,9.3,49.3,2025-07-04T19:19:57.179Z,2025-07-05T02:18:21Z,5787165213,56,Back,5787165215,140,7.1,5787165211,167,,5787165219,212,35.0,5787165221,213,4.65,5787165217,141,0.0,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499953,139,5,1,18,40,3rnbwff9k3b56l8m83rpa3kij,0,11.2,-1.6,2025-07-04T19:19:58.643Z,2025-07-04T19:30:51Z,5787163401,233,225,5787163271,56,Back,5787163273,347,,,,,,,,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825499969,225,5,1,18,40,x0vuldayagbmwazqjgbozu0v,1,88.8,101.6,2025-07-04T19:19:58.643Z,2025-07-04T19:30:51Z,5787163357,347,,5787163397,233,139,5787163355,56,Left,,,,,,,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500011,226,1,1,18,53,x0vuldayagbmwazqjgbozu0v,1,94.6,100,2025-07-04T19:20:11.065Z,2025-07-04T19:20:11Z,5787163623,107,,5787163631,212,11.5,5787163627,140,86.7,5787163625,56,Left,5787163633,213,3.91,5787163629,141,89.4,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500019,227,61,1,18,55,x0vuldayagbmwazqjgbozu0v,1,88.1,92.1,2025-07-04T19:20:13.640Z,2025-07-04T19:20:13Z,5787163653,56,Left,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500033,228,1,1,18,56,x0vuldayagbmwazqjgbozu0v,1,89.6,97.5,2025-07-04T19:20:14.569Z,2025-07-04T19:20:16Z,5787163727,56,Left,5787163729,140,72.6,5787163733,212,17.9,5787163731,141,97.5,5787163735,213,3.14,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500053,229,1,1,18,58,x0vuldayagbmwazqjgbozu0v,1,74.8,96.9,2025-07-04T19:20:16.553Z,2025-07-05T02:18:54Z,5787163857,213,4.53,5787163855,212,15.6,5787163851,140,72.1,5787163853,141,74.4,5787163849,56,Center,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500055,230,1,1,19,1,x0vuldayagbmwazqjgbozu0v,1,69.1,84,2025-07-04T19:20:19.657Z,2025-07-05T02:19:09Z,5787163863,140,57.5,5787163869,213,2.66,5787163861,56,Left,5787163865,141,93.3,5787163867,212,13.7,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500071,231,1,1,19,4,x0vuldayagbmwazqjgbozu0v,1,57.5,93.3,2025-07-04T19:20:22.297Z,2025-07-04T19:20:25Z,5787163947,212,10.0,5787163949,213,5.71,5787163941,56,Left,5787163945,141,85.4,5787163943,140,65.5,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500093,232,1,1,19,8,x0vuldayagbmwazqjgbozu0v,1,65.8,76.3,2025-07-04T19:20:26.714Z,2025-07-05T02:19:21Z,5787164049,56,Left,5787164053,141,92.0,5787164051,140,59.1,5787164055,212,12.8,5787164057,213,2.15,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500105,233,1,1,19,14,x0vuldayagbmwazqjgbozu0v,1,61.2,88.1,2025-07-04T19:20:32.218Z,2025-07-04T19:20:34Z,5787164097,213,5.00,5787164091,140,65.1,5787164089,56,Center,5787164095,212,14.3,5787164093,141,68.0,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500111,234,1,1,19,16,x0vuldayagbmwazqjgbozu0v,1,64.4,66.5,2025-07-04T19:20:34.249Z,2025-07-04T19:20:36Z,5787164139,56,Center,5787164147,213,4.82,5787164145,212,17.0,5787164141,140,66.1,5787164143,141,41.6,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500123,235,1,1,19,18,x0vuldayagbmwazqjgbozu0v,1,67.5,40.1,2025-07-04T19:20:36.217Z,2025-07-04T19:20:39Z,5787164223,212,26.0,5787164225,213,5.15,5787164217,56,Right,5787164221,141,5.5,5787164219,140,78.1,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500133,236,1,1,19,21,x0vuldayagbmwazqjgbozu0v,0,79,6.8,2025-07-04T19:20:38.970Z,2025-07-05T02:19:40Z,5787164313,1,,5787164303,56,Left,5787164299,2,,5787164307,141,100.0,5787164305,140,88.4,5787164377,345,,5787473335,224,,5787164311,213,1.42,4e5uudlm9l34xd07i6dlus6ax,G. Gwinn,5787473337,20,,5787164301,155,5787164309,212,,,,,,,,,,,,,,,,,,,,65.3,,,,,
2825500151,140,5,1,19,26,3rnbwff9k3b56l8m83rpa3kij,1,12.2,-1.7,2025-07-04T19:20:44.252Z,2025-07-04T19:30:51Z,5787164441,233,237,5787164431,347,,5787164429,56,Back,,,,,,,,,,,,,,,,72k8bot1ynshrxvf926ga7euh,P. Tomasiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500135,237,5,1,19,26,x0vuldayagbmwazqjgbozu0v,0,87.8,101.7,2025-07-04T19:20:44.252Z,2025-07-04T19:30:52Z,5787164315,56,Left,5787164317,347,,5787164461,233,140,,,,,,,,,,,,,,,,4e5uudlm9l34xd07i6dlus6ax,G. Gwinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500229,141,1,1,19,48,3rnbwff9k3b56l8m83rpa3kij,1,23.6,0,2025-07-04T19:21:06.060Z,2025-07-05T02:20:33Z,5787164845,212,14.0,5787164841,140,36.0,5787164837,107,,5787164839,56,Back,5787164847,213,0.38,5787164843,141,6.8,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500231,142,1,1,19,50,3rnbwff9k3b56l8m83rpa3kij,1,34.9,7.4,2025-07-04T19:21:08.236Z,2025-07-05T02:20:40Z,5787164867,140,27.8,5787164865,56,Back,5787164873,213,3.34,5787164869,141,5.2,5787164871,212,7.6,,,,,,,,,,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500247,143,1,1,19,51,3rnbwff9k3b56l8m83rpa3kij,1,29.8,9.8,2025-07-04T19:21:09.004Z,2025-07-04T19:21:11Z,5787164955,140,27.0,5787164953,56,Back,5787164959,212,6.5,5787164961,213,2.04,5787164957,141,18.3,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500269,144,1,1,19,53,3rnbwff9k3b56l8m83rpa3kij,1,25.1,27,2025-07-04T19:21:11.300Z,2025-07-04T19:21:21Z,5787165113,141,68.5,5787165117,213,1.62,5787165109,56,Back,5787165111,140,23.8,5787165115,212,28.3,,,,,,,,,,76sdgmzs9ldvnnah6x7zlr7qh,A. Achcińska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500275,145,1,1,20,3,3rnbwff9k3b56l8m83rpa3kij,0,60.1,67.9,2025-07-04T19:21:21.797Z,2025-07-04T19:21:22Z,5787165155,212,16.1,5787165153,141,63.3,5787165149,56,Back,5787165151,140,45.1,5787165157,213,3.34,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500279,238,49,1,20,5,x0vuldayagbmwazqjgbozu0v,1,58,37,2025-07-04T19:21:23.737Z,2025-07-04T19:21:23Z,,,,,,,,,,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500291,239,3,1,20,11,x0vuldayagbmwazqjgbozu0v,0,79.4,49,2025-07-04T19:21:29.082Z,2025-07-05T02:21:08Z,5787165291,233,146,5787165237,286,,5787165235,56,Center,5787474973,465,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500297,146,7,1,20,11,3rnbwff9k3b56l8m83rpa3kij,0,20.6,51,2025-07-04T19:21:29.083Z,2025-07-05T02:21:11Z,5787165257,285,,5787475053,389,,5787165255,56,Back,5787475051,385,,5787165281,233,239,,,,,,,,,,2u6w685ef24iwg0a43q64ibdg,E. Szymczak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500295,240,61,1,20,12,x0vuldayagbmwazqjgbozu0v,1,78.2,47.5,2025-07-04T19:21:30.586Z,2025-07-04T19:21:30Z,5787165253,56,Center,,,,,,,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500311,147,49,1,20,14,3rnbwff9k3b56l8m83rpa3kij,1,33,21.3,2025-07-04T19:21:32.013Z,2025-07-04T19:21:33Z,,,,,,,,,,,,,,,,,,,,,,,,,76sdgmzs9ldvnnah6x7zlr7qh,A. Achcińska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500331,148,1,1,20,17,3rnbwff9k3b56l8m83rpa3kij,0,41.9,23.4,2025-07-04T19:21:35.349Z,2025-07-04T19:21:36Z,5787165437,212,38.0,5787165441,1,,5787165435,141,67.5,5787165431,56,Center,5787165439,213,0.91,5787165433,140,64.2,5787165429,155,,,,,76sdgmzs9ldvnnah6x7zlr7qh,A. Achcińska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500335,241,49,1,20,19,x0vuldayagbmwazqjgbozu0v,1,40.4,34.3,2025-07-04T19:21:37.721Z,2025-07-04T19:21:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4e5uudlm9l34xd07i6dlus6ax,G. Gwinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500345,242,1,1,20,20,x0vuldayagbmwazqjgbozu0v,1,40.4,34.3,2025-07-04T19:21:37.993Z,2025-07-04T19:21:40Z,5787165491,212,9.5,5787165485,56,Back,5787165493,213,0.79,5787165489,141,44.2,5787165487,140,46.8,,,,,,,,,,4e5uudlm9l34xd07i6dlus6ax,G. Gwinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500369,243,1,1,20,22,x0vuldayagbmwazqjgbozu0v,1,48.5,43.1,2025-07-04T19:21:40.457Z,2025-07-04T19:21:47Z,5787165631,140,66.7,5787165635,212,28.4,5787165637,213,5.45,5787165629,56,Right,5787165633,141,12.2,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500373,244,1,1,20,29,x0vuldayagbmwazqjgbozu0v,1,66.9,13.3,2025-07-04T19:21:46.984Z,2025-07-04T19:21:49Z,5787165647,212,24.4,5787165641,56,Back,5787165649,213,2.62,5787165645,141,31.3,5787165643,140,46.8,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500391,245,1,1,20,31,x0vuldayagbmwazqjgbozu0v,1,46.8,31.3,2025-07-04T19:21:49.449Z,2025-07-04T19:21:53Z,5787165737,141,57.9,5787165741,213,1.30,5787165735,140,51.6,5787165733,56,Center,5787165739,212,18.8,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500413,246,1,1,20,35,x0vuldayagbmwazqjgbozu0v,1,52.1,62,2025-07-04T19:21:53.241Z,2025-07-04T19:21:57Z,5787165863,213,4.71,5787165861,212,15.2,5787165857,140,52.0,5787165855,56,Center,5787165859,141,39.7,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500421,247,1,1,20,39,x0vuldayagbmwazqjgbozu0v,1,56.2,31.3,2025-07-04T19:21:57.513Z,2025-07-04T19:22:00Z,5787165901,141,10.6,5787165903,212,14.2,5787165899,140,57.8,5787165905,213,4.83,5787165897,56,Right,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500431,248,1,1,20,43,x0vuldayagbmwazqjgbozu0v,1,60.1,19.1,2025-07-04T19:22:00.921Z,2025-07-04T19:22:04Z,5787165983,140,42.7,5787165987,212,18.4,5787165989,213,3.02,5787165981,56,Back,5787165985,141,22.4,,,,,,,,,,4e5uudlm9l34xd07i6dlus6ax,G. Gwinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500451,249,1,1,20,46,x0vuldayagbmwazqjgbozu0v,1,45.5,35.2,2025-07-04T19:22:03.977Z,2025-07-04T19:22:08Z,5787166093,140,52.6,5787166095,141,67.1,5787166099,213,1.24,5787166091,56,Center,5787166097,212,22.9,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825500465,250,1,1,20,50,x0vuldayagbmwazqjgbozu0v,1,64.9,72,2025-07-04T19:22:08.809Z,2025-07-04T19:22:11Z,5787166163,141,63.3,5787166161,140,71.8,5787166165,212,9.4,5787166167,213,5.60,5787166159,56,Center,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
