id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2826224327,6,5,1,0,12,ar8e9gyeyninjade4u79kapqm,1,95.4,101.4,2025-07-08T16:00:53.033Z,2025-07-08T16:01:30Z,5791204029,347,,5791204033,233,5,5791204027,56,Left,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224331,7,1,1,0,22,ar8e9gyeyninjade4u79kapqm,1,94.7,100,2025-07-08T16:01:02.938Z,2025-07-08T16:01:03Z,5791204049,141,90.0,5791204053,213,4.77,5791204051,212,8.0,5791204043,107,,5791204047,140,95.1,5791204045,56,Left,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224333,8,1,1,0,23,ar8e9gyeyninjade4u79kapqm,1,95.1,90,2025-07-08T16:01:03.611Z,2025-07-08T16:01:04Z,5791204065,213,2.14,5791204057,56,Left,5791204061,141,96.8,5791204063,212,5.5,5791204059,140,92.3,5791204069,156,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224337,9,1,1,0,24,ar8e9gyeyninjade4u79kapqm,1,92.3,96.8,2025-07-08T16:01:05.483Z,2025-07-08T16:01:06Z,5791204083,213,5.88,5791204075,56,Left,5791204077,140,95.5,5791204079,141,94.7,5791204081,212,3.7,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224339,10,1,1,0,25,ar8e9gyeyninjade4u79kapqm,0,95,94.2,2025-07-08T16:01:06.294Z,2025-07-08T16:55:29Z,5791204683,213,3.14,5791204677,140,94.2,5791204697,236,,5791204703,286,,5791204699,233,6,5791204087,56,Left,5791204681,212,0.8,5791204679,141,94.2,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224335,6,74,1,0,25,x0vuldayagbmwazqjgbozu0v,1,5.6,5.2,2025-07-08T16:01:06.295Z,2025-07-08T16:03:02Z,5791204071,56,Back,5791204073,285,,5791204705,233,10,,,,,,,,,,,,,,,,cu3fl794mtsnkfxi4jesxv9ey,C. Wamser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224341,11,50,1,0,26,ar8e9gyeyninjade4u79kapqm,1,93.6,92.8,2025-07-08T16:01:06.657Z,2025-07-08T16:55:30Z,5791204893,233,39,5791204099,56,Left,5791204723,286,,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224461,39,7,1,0,26,x0vuldayagbmwazqjgbozu0v,1,6.4,7.2,2025-07-08T16:01:06.658Z,2025-07-08T22:02:57Z,5791204887,285,,5791204885,56,Back,5791204889,233,11,5791276367,385,,,,,,,,,,,,,,cu3fl794mtsnkfxi4jesxv9ey,C. Wamser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224345,7,5,1,0,26,x0vuldayagbmwazqjgbozu0v,0,9.1,-1.4,2025-07-08T16:01:07.544Z,2025-07-08T16:54:11Z,5791204109,233,12,5791204121,361,,5791204107,347,,5791204105,56,Back,,,,,,,,,,,,,cu3fl794mtsnkfxi4jesxv9ey,C. Wamser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224343,12,5,1,0,26,ar8e9gyeyninjade4u79kapqm,1,90.9,101.4,2025-07-08T16:01:07.544Z,2025-07-08T16:01:30Z,5791204103,347,,5791204115,233,7,5791204101,56,Left,5791204123,361,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224349,13,1,1,0,38,ar8e9gyeyninjade4u79kapqm,1,85.7,100,2025-07-08T16:01:19.347Z,2025-07-08T16:01:29Z,5791204147,140,85.9,5791204145,56,Left,5791204143,107,,5791204151,212,7.8,5791204153,213,4.74,5791204149,141,89.3,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224353,14,1,1,0,39,ar8e9gyeyninjade4u79kapqm,1,85.9,89.3,2025-07-08T16:01:20.179Z,2025-07-08T16:01:28Z,5791204169,213,2.60,5791204163,140,80.9,5791204161,56,Left,5791204167,212,6.1,5791204165,141,93.9,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224355,15,50,1,0,40,ar8e9gyeyninjade4u79kapqm,1,83.1,94.6,2025-07-08T16:01:21.176Z,2025-07-08T16:21:59Z,5791204175,286,,5791204181,233,8,5791204173,56,Left,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224351,8,7,1,0,40,x0vuldayagbmwazqjgbozu0v,0,16.9,5.4,2025-07-08T16:01:21.177Z,2025-07-08T22:03:41Z,5791204159,285,,5791204177,233,15,5791276377,385,,5791204157,56,Back,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224357,16,1,1,0,41,ar8e9gyeyninjade4u79kapqm,0,81.2,94.2,2025-07-08T16:01:21.884Z,2025-07-08T22:04:10Z,5791276383,140,96.0,5791204185,56,Left,5791276389,213,6.27,5791276385,141,94.0,5791276387,212,15.5,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224359,9,12,1,0,42,x0vuldayagbmwazqjgbozu0v,1,1.4,4.9,2025-07-08T16:01:22.648Z,2025-07-08T22:03:51Z,5791204201,167,,5791204193,212,4.4,5791204189,140,2.2,5791204195,213,4.91,5791204187,56,Back,5791204191,141,0.0,,,,,,,cu3fl794mtsnkfxi4jesxv9ey,C. Wamser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224361,10,5,1,0,44,x0vuldayagbmwazqjgbozu0v,0,2.2,-1.2,2025-07-08T16:01:25.249Z,2025-07-08T16:01:29Z,5791204197,56,Back,5791204199,347,,5791204211,233,17,,,,,,,,,,,,,,,,cu3fl794mtsnkfxi4jesxv9ey,C. Wamser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224363,17,5,1,0,44,ar8e9gyeyninjade4u79kapqm,1,97.8,101.2,2025-07-08T16:01:25.249Z,2025-07-08T16:01:31Z,5791204203,56,Left,5791204205,347,,5791204207,233,10,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224365,18,1,1,0,56,ar8e9gyeyninjade4u79kapqm,0,96.9,100,2025-07-08T16:01:36.764Z,2025-07-08T16:01:39Z,5791204221,141,80.6,5791204219,140,96.5,5791204225,213,4.68,5791204215,107,,5791204217,56,Left,5791204223,212,13.9,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224367,11,12,1,0,58,x0vuldayagbmwazqjgbozu0v,1,6.2,17.3,2025-07-08T16:01:38.657Z,2025-07-08T22:04:48Z,5791204237,15,,5791204231,141,2.5,5791204235,213,5.60,5791204229,140,17.9,5791204233,212,15.9,5791204227,56,Back,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224369,19,1,1,1,1,ar8e9gyeyninjade4u79kapqm,0,71.8,95.7,2025-07-08T16:01:42.491Z,2025-07-08T16:01:43Z,5791204249,212,14.7,5791204251,213,4.21,5791204243,56,Center,5791204247,141,76.7,5791204245,140,65.1,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826226181,348,51,1,1,2,ar8e9gyeyninjade4u79kapqm,1,65.2,93.3,2025-07-08T16:01:42.610Z,2025-07-08T16:56:14Z,5791215801,169,14,,,,,,,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224371,12,49,1,1,3,x0vuldayagbmwazqjgbozu0v,1,34.9,22.2,2025-07-08T16:01:44.296Z,2025-07-08T16:01:44Z,,,,,,,,,,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224375,13,1,1,1,10,x0vuldayagbmwazqjgbozu0v,1,74.7,54.8,2025-07-08T16:01:51.130Z,2025-07-08T16:02:40Z,5791204275,213,0.66,5791204391,210,15,5791204267,56,Center,5791204273,212,16.7,5791204269,140,87.3,5791204271,141,69.9,5791204605,154,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224377,14,15,1,1,13,x0vuldayagbmwazqjgbozu0v,1,89.2,68.5,2025-07-08T16:01:54.250Z,2025-07-08T22:06:11Z,5791204401,102,48.0,5791204587,133,,5791276429,80,,5791204409,230,98.9,5791204365,23,,5791204367,20,,5791204407,147,60.5,5791204411,231,52.5,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,5791204405,146,93.4,5791204425,233,22,5791204283,56,Center,5791204281,64,5791204397,55,13,5791204607,154,5791204395,29,5791204371,82,5791204403,103,19,,,,,,,,,,,,,,,,,
2826224385,22,10,1,1,13,ar8e9gyeyninjade4u79kapqm,1,6.4,36.5,2025-07-08T16:01:54.350Z,2025-07-08T16:02:19Z,5791204315,94,,5791204317,56,Back,5791204429,233,14,,,,,,,,,,,,,,,,3l43a8j1f8cu0vrzltw1l99ex,E. Færge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224379,20,43,1,1,15,ar8e9gyeyninjade4u79kapqm,1,0,0,2025-07-08T16:01:56.380Z,2025-07-08T16:02:11Z,5791204291,56,Back,5791204389,144,61,,,,,,,,,,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224383,21,12,1,1,15,ar8e9gyeyninjade4u79kapqm,1,11.1,38.3,2025-07-08T16:01:56.536Z,2025-07-08T16:02:00Z,5791204309,141,37.9,5791204313,213,6.07,5791204321,233,15,5791204319,397,,5791204307,140,12.3,5791204311,212,1.3,5791204305,56,Back,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224381,15,74,1,1,15,x0vuldayagbmwazqjgbozu0v,1,90.1,65.5,2025-07-08T16:01:56.537Z,2025-07-08T16:02:00Z,5791204297,397,,5791204295,285,,5791204293,56,Center,5791204325,233,21,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224387,16,1,1,1,18,x0vuldayagbmwazqjgbozu0v,1,90.7,85.3,2025-07-08T16:01:59.432Z,2025-07-08T16:59:47Z,5791204339,141,83.9,5791204343,213,3.19,5791204337,140,73.5,5791204341,212,18.1,5791204335,56,Left,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224389,17,1,1,1,24,x0vuldayagbmwazqjgbozu0v,1,65.6,72.3,2025-07-08T16:02:04.873Z,2025-07-08T16:02:06Z,5791204361,213,3.92,5791204359,212,24.7,5791204355,140,48.9,5791204357,141,46.7,5791204353,56,Back,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224391,18,1,1,1,25,x0vuldayagbmwazqjgbozu0v,1,48.4,45.4,2025-07-08T16:02:06.169Z,2025-07-08T16:02:09Z,5791204383,212,20.8,5791204377,56,Right,5791204385,213,5.05,5791204379,140,55.0,5791204381,141,16.5,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224393,19,1,1,1,28,x0vuldayagbmwazqjgbozu0v,1,57,13.4,2025-07-08T16:02:08.953Z,2025-07-08T16:02:11Z,5791204417,141,24.4,5791204415,140,52.2,5791204419,212,9.0,5791204413,56,Center,5791204421,213,2.16,,,,,,,,,,cu3fl794mtsnkfxi4jesxv9ey,C. Wamser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224395,20,1,1,1,31,x0vuldayagbmwazqjgbozu0v,1,53,29.7,2025-07-08T16:02:11.833Z,2025-07-08T16:02:14Z,5791204433,56,Back,5791204439,212,29.4,5791204435,140,48.4,5791204437,141,72.4,5791204441,213,1.74,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224399,21,1,1,1,34,x0vuldayagbmwazqjgbozu0v,1,53.3,80.6,2025-07-08T16:02:14.857Z,2025-07-08T16:02:17Z,5791204447,56,Left,5791204453,212,10.1,5791204451,141,91.1,5791204449,140,60.1,5791204455,213,0.79,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224401,22,1,1,1,36,x0vuldayagbmwazqjgbozu0v,1,55.1,94,2025-07-08T16:02:17.513Z,2025-07-08T22:10:57Z,5791204465,212,33.0,5791204467,213,3.89,5791204461,140,32.0,5791204463,141,61.1,5791204459,56,Back,5791276469,1,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224407,23,1,1,1,41,x0vuldayagbmwazqjgbozu0v,1,31.9,55.2,2025-07-08T16:02:22.185Z,2025-07-08T16:02:25Z,5791204477,56,Back,5791204483,212,12.8,5791204479,140,32.0,5791204481,141,36.4,5791204485,213,4.72,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224409,24,1,1,1,45,x0vuldayagbmwazqjgbozu0v,0,30.8,22.2,2025-07-08T16:02:25.834Z,2025-07-08T16:02:27Z,5791204499,213,0.00,5791204489,155,,5791204491,56,Center,5791204493,140,72.6,5791204497,212,43.9,5791204495,141,22.5,5791204501,1,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224411,23,1,1,1,47,ar8e9gyeyninjade4u79kapqm,1,33,68.4,2025-07-08T16:02:28.107Z,2025-07-08T16:02:29Z,5791204513,213,5.93,5791204503,3,,5791204509,141,63.8,5791204505,56,Back,5791204507,140,41.2,5791204511,212,9.2,,,,,,,1zl0fud1b9m596b1pieykfob9,S. Ballisager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224413,24,1,1,1,48,ar8e9gyeyninjade4u79kapqm,1,41.8,64.5,2025-07-08T16:02:28.883Z,2025-07-08T22:11:17Z,5791204531,141,79.4,5791204529,140,44.8,5791204535,213,1.27,5791204527,56,Back,5791204533,212,10.6,,,,,,,,,,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224415,25,1,1,1,49,ar8e9gyeyninjade4u79kapqm,1,44.7,79.4,2025-07-08T16:02:29.923Z,2025-07-08T22:11:19Z,5791204543,140,54.0,5791204539,3,,5791204549,213,5.87,5791204545,141,73.1,5791204541,56,Center,5791204547,212,10.7,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224417,26,49,1,1,50,ar8e9gyeyninjade4u79kapqm,1,54,73.1,2025-07-08T16:02:31.395Z,2025-07-08T16:57:30Z,,,,,,,,,,,,,,,,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224419,27,1,1,1,50,ar8e9gyeyninjade4u79kapqm,0,54,73.1,2025-07-08T16:02:31.491Z,2025-07-08T16:57:31Z,5791204553,56,Center,5791204559,212,5.7,5791204561,213,4.86,5791204555,140,54.8,5791204557,141,64.8,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826224421,25,8,1,1,51,x0vuldayagbmwazqjgbozu0v,1,41.6,32.4,2025-07-08T16:02:31.706Z,2025-07-08T22:11:30Z,5791276475,383,,5791204563,56,Back,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
