id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2825354587,11,6,1,0,52,3am1t05nqol6kzj4jknzk0skn,0,2.3,80.8,2025-07-02T19:02:03.952Z,2025-07-02T22:38:32Z,5786354597,73,,5786354595,56,Back,5786354611,233,18,,,,,,,,,,,,,,,,7p90cbeak086ytjenazacft1x,M. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354589,18,6,1,0,52,65bdix24paj4i7niwm61pbrx9,1,97.7,19.2,2025-07-02T19:02:03.952Z,2025-07-02T19:02:12Z,5786354599,56,Right,5786354605,233,11,5786354601,75,,,,,,,,,,,,,,,,,7qriv77djurpyvs986k0pppg4,I. Beney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354597,19,1,1,1,49,65bdix24paj4i7niwm61pbrx9,1,99.5,0.5,2025-07-02T19:03:00.734Z,2025-07-02T19:03:05Z,5786354649,56,Right,5786354653,141,6.8,5786354647,6,,5786354657,213,2.70,5786354655,212,10.0,5786354651,140,90.9,,,,,,,dmu4fdak2txbx64hu58pnc00k,S. Vallotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354599,20,1,1,1,51,65bdix24paj4i7niwm61pbrx9,1,90.9,6.8,2025-07-02T19:03:03.542Z,2025-07-02T19:59:42Z,5786354663,140,80.7,5786354661,56,Right,5786354665,141,17.0,5786354669,213,2.57,5786354667,212,12.8,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354601,21,1,1,1,53,65bdix24paj4i7niwm61pbrx9,1,80.7,17,2025-07-02T19:03:04.990Z,2025-07-02T19:03:08Z,5786354675,140,72.6,5786354679,212,15.4,5786354677,141,35.8,5786354673,56,Center,5786354681,213,2.16,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354603,22,1,1,1,56,65bdix24paj4i7niwm61pbrx9,1,71.4,35.5,2025-07-02T19:03:08.422Z,2025-07-02T19:03:10Z,5786354693,140,77.1,5786354699,213,5.38,5786354697,212,9.6,5786354691,56,Center,5786354695,141,24.4,,,,,,,,,,bobxj68o75wejtxot5i1aisx5,N. Riesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354605,23,1,1,1,58,65bdix24paj4i7niwm61pbrx9,1,77.1,24.4,2025-07-02T19:03:10.215Z,2025-07-02T19:03:12Z,5786354709,141,14.8,5786354707,140,90.9,5786354705,56,Right,5786354713,213,5.86,5786354711,212,15.9,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354607,24,1,1,2,0,65bdix24paj4i7niwm61pbrx9,1,90.9,14.8,2025-07-02T19:03:11.982Z,2025-07-02T22:38:53Z,5786354725,141,47.6,5786354721,56,Center,5786494751,386,,5786494749,225,,5786494753,20,,5786354729,213,1.50,5786354727,212,22.4,5786354717,2,,8jooatan3cxd38v2jyf23pot1,N. Maritz,5786354723,140,,,,,,,,,92.5,,,,,,,,,,,,,,,,,,,,,,,
2825354609,25,61,1,2,2,65bdix24paj4i7niwm61pbrx9,0,92.5,47.6,2025-07-02T19:03:14.542Z,2025-07-02T19:05:07Z,5786354733,56,Center,,,,,,,,,,,,,,,,,,,,,,9ipu1pbzzf14ec8ebrqnq1k6i,R. Xhemaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354611,12,12,1,2,3,3am1t05nqol6kzj4jknzk0skn,1,4.6,61.2,2025-07-02T19:03:15.060Z,2025-07-02T19:03:59Z,5786354749,167,,5786354741,212,27.3,5786354735,56,Back,5786354743,213,1.39,5786354737,140,9.2,5786354739,141,100.0,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354613,13,5,1,2,4,3am1t05nqol6kzj4jknzk0skn,0,8.6,100.6,2025-07-02T19:03:15.768Z,2025-07-02T19:20:13Z,5786354745,56,Back,5786354765,233,26,5786354747,347,,,,,,,,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354615,26,5,1,2,4,65bdix24paj4i7niwm61pbrx9,1,91.4,-0.6,2025-07-02T19:03:15.768Z,2025-07-02T19:20:13Z,5786354757,56,Right,5786354759,347,,5786354761,233,13,,,,,,,,,,,,,,,,9ipu1pbzzf14ec8ebrqnq1k6i,R. Xhemaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354619,27,1,1,2,20,65bdix24paj4i7niwm61pbrx9,1,86.7,0,2025-07-02T19:03:32.223Z,2025-07-02T19:03:35Z,5786354785,141,9.1,5786354781,56,Right,5786354787,212,7.5,5786354789,213,1.58,5786354779,107,,5786354783,140,86.6,,,,,,,7qriv77djurpyvs986k0pppg4,I. Beney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354623,28,61,1,2,22,65bdix24paj4i7niwm61pbrx9,0,86.6,9.1,2025-07-02T19:03:34.503Z,2025-07-02T19:05:18Z,5786354797,56,Right,,,,,,,,,,,,,,,,,,,,,,83xh5vuh726yx6l9kie7ufims,N. Ivelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354617,14,12,1,2,23,3am1t05nqol6kzj4jknzk0skn,1,11.9,88.7,2025-07-02T19:03:35.236Z,2025-07-02T19:03:36Z,5786354777,213,0.57,5786354773,141,100.0,5786354769,56,Back,5786354771,140,24.0,5786354775,212,15.1,5786354799,167,,,,,,,,7p90cbeak086ytjenazacft1x,M. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354621,15,5,1,2,23,3am1t05nqol6kzj4jknzk0skn,0,20.8,100.6,2025-07-02T19:03:35.543Z,2025-07-02T19:20:14Z,5786354793,56,Back,5786354795,347,,5786354815,233,29,,,,,,,,,,,,,,,,7p90cbeak086ytjenazacft1x,M. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354625,29,5,1,2,23,65bdix24paj4i7niwm61pbrx9,1,79.2,-0.6,2025-07-02T19:03:35.543Z,2025-07-02T19:20:13Z,5786354805,347,,5786354803,56,Right,5786354811,233,15,,,,,,,,,,,,,,,,83xh5vuh726yx6l9kie7ufims,N. Ivelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354627,30,1,1,2,29,65bdix24paj4i7niwm61pbrx9,1,84.3,0,2025-07-02T19:03:40.615Z,2025-07-02T19:03:45Z,5786354825,140,83.3,5786354821,107,,5786354829,212,10.0,5786354827,141,14.2,5786354823,56,Right,5786354831,213,1.68,,,,,,,7qriv77djurpyvs986k0pppg4,I. Beney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354629,16,83,1,2,32,3am1t05nqol6kzj4jknzk0skn,0,17.6,83.5,2025-07-02T19:03:44.021Z,2025-07-02T19:04:10Z,5786354851,399,e8ivbfq0irn8f2p8krhkikzx1,,,,,,,,,,,,,,,,,,,,,,2cl7scn4j10rfq44mweo735cl,C. Graham Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354631,31,1,1,2,33,65bdix24paj4i7niwm61pbrx9,1,83.3,14.2,2025-07-02T19:03:45.496Z,2025-07-02T19:03:51Z,5786354843,141,9.4,5786354839,56,Right,5786354847,213,3.46,5786354841,140,73.8,5786354845,212,10.5,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354633,32,1,1,2,39,65bdix24paj4i7niwm61pbrx9,1,73.8,9.4,2025-07-02T19:03:51.119Z,2025-07-02T19:03:53Z,5786354855,140,65.3,5786354861,213,2.29,5786354857,141,24.4,5786354859,212,13.6,5786354853,56,Center,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354637,33,1,1,2,41,65bdix24paj4i7niwm61pbrx9,1,65.3,24.4,2025-07-02T19:03:52.967Z,2025-07-02T19:03:54Z,5786354875,212,7.9,5786354871,140,69.8,5786354869,56,Center,5786354873,141,33.8,5786354877,213,0.93,,,,,,,,,,1ite4628zwl6kanllmr7qb1zp,V. Calligaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354635,17,83,1,2,42,3am1t05nqol6kzj4jknzk0skn,0,37.7,54,2025-07-02T19:03:53.998Z,2025-07-02T19:03:55Z,5786354893,399,e8ivbfq0irn8f2p8krhkikzx1,,,,,,,,,,,,,,,,,,,,,,5adluw93r1tx4n3ta3wyhj7bp,V. Bøe Risa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354639,34,1,1,2,42,65bdix24paj4i7niwm61pbrx9,1,69.8,33.8,2025-07-02T19:03:54.295Z,2025-07-02T19:03:55Z,5786354885,141,50.9,5786354881,56,Back,5786354887,212,27.5,5786354889,213,2.70,5786354883,140,46.1,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354641,35,1,1,2,44,65bdix24paj4i7niwm61pbrx9,1,46.8,52.5,2025-07-02T19:03:55.871Z,2025-07-02T19:03:58Z,5786354903,212,26.0,5786354897,56,Left,5786354899,140,58.1,5786354901,141,86.6,5786354905,213,1.10,,,,,,,,,,1n0m61yur5f3fcfgvogm23kk5,J. Stierli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354645,36,1,1,2,46,65bdix24paj4i7niwm61pbrx9,1,58.1,86.6,2025-07-02T19:03:58.352Z,2025-07-02T19:04:02Z,5786354925,56,Left,5786354927,140,69.3,5786354929,141,81.2,5786354933,213,5.98,5786354931,212,12.3,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354647,37,61,1,2,48,65bdix24paj4i7niwm61pbrx9,0,69.3,81.2,2025-07-02T19:03:59.784Z,2025-07-02T19:04:10Z,5786354937,56,Left,,,,,,,,,,,,,,,,,,,,,,dmu4fdak2txbx64hu58pnc00k,S. Vallotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825354643,18,1,1,2,49,3am1t05nqol6kzj4jknzk0skn,0,24.5,4.1,2025-07-02T19:04:01.518Z,2025-07-02T20:01:10Z,5786354911,157,,5786354915,140,25.7,5786354921,213,0.00,5786400199,236,,5786354917,141,4.1,5786354919,212,1.3,5786354923,1,,5786400201,233,38,9ipb015yfu0htiqv3my57eoyx,T. Bjelde,5786354913,56,5786400205,286,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,
2825354649,38,74,1,2,49,65bdix24paj4i7niwm61pbrx9,1,69.3,81.2,2025-07-02T19:04:01.519Z,2025-07-02T20:01:20Z,5786354939,56,Left,5786400207,233,18,5786400197,285,,,,,,,,,,,,,,,,,dmu4fdak2txbx64hu58pnc00k,S. Vallotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
