id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,shot_type,bodypart,type_of_play,distance_to_goal,angle_to_goal,shot_type_weight,inv_distance,angle_score,danger_score_fenwick,danger_score_corsi,isIntentionalAssist,RelatedPlayerId,isGoal,danger_score_logit
2825503097,228,15,1,35,32,3rnbwff9k3b56l8m83rpa3kij,1,72.9,43.4,2025-07-04T19:36:50.605Z,2025-07-05T03:20:02Z,5787180979.0,18.0,,5787182433.0,55.0,227,5787182683.0,22.0,,5787182447.0,230.0,98.1,5787182359.0,82.0,,5787182451.0,233.0,390,5787182439.0,103.0,19,5787182431.0,29.0,,evj0ml9adsu9p9nwxnmjvqdm2,N. Padilla-Bidas,5787182355.0,20.0,,5787180981.0,56.0,5787182443.0,146.0,5787182437.0,102.0,5787182445.0,147.0,44.6,5787534737.0,78.0,5787182449.0,231.0,,Center,49.0,50.4,5787182441.0,215.0,,,,,78.6,,,,,,blocked,right_foot,regular_play,27.892113580723848,13.687490856324265,0.0,0.7210788641927615,0.8479167682630637,0.6428065761560237,0.6428065761560237,False,-1,False,0.009573397564849517
2825503101,229,15,1,35,34,3rnbwff9k3b56l8m83rpa3kij,1,88.6,48.7,2025-07-04T19:36:52.486Z,2025-07-05T03:20:32Z,5787182755.0,233.0,391,5787181009.0,17.0,,5787181339.0,458.0,,5787181341.0,146.0,89.9,5787181291.0,20.0,,5787181011.0,56.0,Center,5787535035.0,76.0,,5787181343.0,147.0,49.3,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,5787181347.0,231.0,49.5,5787181335.0,102.0,5787181007.0,22.0,5787181337.0,103.0,5787181345.0,230.0,97.2,5787181295.0,82.0,,,,53.7,19,,,,,,,,,,,,,,blocked,right_foot,regular_play,11.473883387938022,6.505626645683664,0.0,0.8852611661206198,0.9277152594924037,0.732419044295969,0.732419044295969,False,-1,False,0.017712368917623986
2825503445,413,13,1,40,10,x0vuldayagbmwazqjgbozu0v,1,88.3,42.2,2025-07-04T19:41:28.513Z,2025-07-05T03:27:05Z,5787539337.0,87.0,,5787183163.0,103.0,47.2,5787183153.0,29.0,,5787183119.0,15.0,,5787183157.0,55.0,411,5787183165.0,230.0,98.5,5787183059.0,56.0,Center,5787183167.0,231.0,48.4,2ij21gq2d0xqcyho9t49glkvd,J. Minge,5787183155.0,154.0,,5787183117.0,25.0,5787183123.0,328.0,5787183161.0,102.0,5787183057.0,17.0,,,,,,,,41.0,,,,,,,,,,,,,,missed,head,from_corner,14.061649974309558,33.69006752597977,0.5,0.8593835002569044,0.6256659163780025,0.7314531750161625,0.7314531750161625,True,-1,False,0.005960129888628491
2825503649,440,15,1,42,1,x0vuldayagbmwazqjgbozu0v,1,76.9,59.7,2025-07-04T19:43:19.032Z,2025-07-05T04:07:10Z,5787184429.0,147.0,59.2,5787184421.0,215.0,,5787184433.0,231.0,51.1,5787184419.0,103.0,19,5787184229.0,22.0,,5787184409.0,20.0,,5787184233.0,56.0,Center,5787184435.0,233.0,252,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,5787184413.0,82.0,,5787184231.0,18.0,5787184425.0,458.0,5787184415.0,78.0,5787184431.0,230.0,97.6,5787184423.0,328.0,5787184427.0,146.0,,,,78.5,5787184417.0,102.0,51.3,,,,,,,,,,blocked,right_foot,regular_play,25.0539418056321,22.778188774611408,0.0,0.749460581943679,0.7469090136154288,0.6238569368621002,0.6238569368621002,False,-1,False,0.008841079894991841
2825503941,474,13,1,46,13,x0vuldayagbmwazqjgbozu0v,1,76.2,29.9,2025-07-04T19:47:31.599Z,2025-07-05T04:14:07Z,5787186231.0,103.0,52.8,5787186119.0,26.0,,5787186121.0,18.0,,5787186227.0,85.0,,5787186225.0,121.0,,5787186237.0,231.0,50,5787186123.0,56.0,Center,5787186195.0,72.0,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,5787186235.0,230.0,98.9,5787186229.0,102.0,5787186233.0,458.0,,,,,,,,,,,53.4,,,,,,,,,,,,,,,missed,left_foot,free_kick,31.15204648173214,40.18235664806041,0.5,0.6884795351826787,0.5535293705771065,0.6414506252462034,0.6414506252462034,False,-1,False,0.001032416330811285
2825504191,491,13,1,47,26,x0vuldayagbmwazqjgbozu0v,1,91.1,48.5,2025-07-04T19:48:44.710Z,2025-07-05T04:19:55Z,5787187701.0,391.0,,5787187693.0,75.0,,5787187507.0,72.0,,5787187697.0,103.0,9.7,5787187695.0,102.0,38.7,5787187433.0,22.0,,5787187705.0,230.0,99.0,5787187707.0,231.0,52.3,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,5787187435.0,17.0,,5787187703.0,458.0,5787187437.0,56.0,5787191507.0,214.0,5787187699.0,328.0,,,,,,,,,,,,,,,,Center,,,,,,missed,left_foot,regular_play,9.025519375637067,9.56668598971441,0.5,0.9097448062436293,0.8937034890031732,0.8320089691984036,0.8320089691984036,False,-1,False,0.010327804564218019
2825507057,524,15,2,45,37,x0vuldayagbmwazqjgbozu0v,1,92.4,35.2,2025-07-04T20:06:29.310Z,2025-07-05T04:45:36Z,5787203827.0,20.0,,5787204249.0,103.0,19,5787204241.0,154.0,,5787204257.0,230.0,98.8,5787203317.0,22.0,,5787204243.0,55.0,523,5787204277.0,233.0,314,5787578235.0,78.0,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,5787203319.0,63.0,,5787204251.0,100.0,5787204259.0,231.0,5787203831.0,82.0,5787204239.0,29.0,,5787203321.0,56.0,5787204255.0,147.0,,,,39.9,5787204247.0,102.0,49.0,5787204253.0,146.0,95.0,45.1,Center,,,,,blocked,right_foot,regular_play,16.637307474468333,62.81888891452279,0.0,0.8336269252553167,0.3020123453941912,0.524054473720384,0.524054473720384,True,-1,False,0.009424393105657082
2825507119,530,15,2,45,54,x0vuldayagbmwazqjgbozu0v,1,89.9,39.9,2025-07-04T20:06:46.887Z,2025-07-05T04:47:08Z,5787203693.0,328.0,,5787203963.0,29.0,,5787203975.0,146.0,98.4,5787203977.0,147.0,47.8,5787203689.0,15.0,,5787203973.0,103.0,10.1,5787203965.0,154.0,,5787203967.0,55.0,528,elrnwzbk985f5j49tn9gg9rai,J. Brand,5787203971.0,102.0,50.2,5787203643.0,22.0,5787203981.0,233.0,5787203961.0,78.0,5787203645.0,17.0,,5787203647.0,56.0,,,,,,,,,,,,,317,Center,,,,,on_target,head,regular_play,14.283556979968257,45.00000000000002,1.0,0.8571644302003174,0.4999999999999998,0.792865772080127,0.792865772080127,True,-1,False,0.01244273942040159
2825507441,544,13,2,47,32,x0vuldayagbmwazqjgbozu0v,1,81.5,45.5,2025-07-04T20:08:24.542Z,2025-07-05T04:50:46Z,5787205743.0,103.0,18.1,5787205541.0,20.0,,5787205753.0,231.0,48.6,5787205745.0,108.0,,5787205503.0,56.0,Center,5787205747.0,328.0,,5787205499.0,22.0,,5787205751.0,230.0,98.8,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,5787205501.0,18.0,,5787578759.0,215.0,5787205749.0,458.0,5787205741.0,102.0,5787205739.0,73.0,,,,,,,,61.2,,,,,,,,,,,,,,missed,right_foot,regular_play,19.03943276465977,13.671307132195833,0.5,0.8096056723534023,0.8480965874200463,0.7782712451673748,0.7782712451673748,False,-1,False,0.00802311310031519
2825507931,571,13,2,50,5,x0vuldayagbmwazqjgbozu0v,1,92.0,40.5,2025-07-04T20:10:57.709Z,2025-07-05T04:56:27Z,5787208303.0,103.0,12.5,5787208257.0,328.0,,5787208219.0,22.0,,5787208307.0,231.0,48.2,5787208291.0,75.0,,5787208253.0,17.0,,5787208305.0,230.0,99.0,5787208251.0,15.0,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,5787208293.0,29.0,,5787208295.0,154.0,5787208297.0,55.0,5787208301.0,102.0,5787208223.0,56.0,Center,,,,,,,34.8,,,,,,,,569,,,,,,missed,head,regular_play,12.419742348374221,49.899092453787766,0.5,0.8758025765162578,0.44556563940235816,0.6839907224272106,0.6839907224272106,True,-1,False,0.006354525106176072
2825508127,584,16,2,51,45,x0vuldayagbmwazqjgbozu0v,1,80.2,32.9,2025-07-04T20:12:37.357Z,2025-07-05T05:00:53Z,5787209927.0,102.0,53.2,5787209623.0,72.0,,5787209631.0,375.0,51:43.867,5787579639.0,396.0,50,5787209331.0,18.0,,5787209923.0,55.0,583,5787579637.0,395.0,1.5,5787209931.0,215.0,,elrnwzbk985f5j49tn9gg9rai,J. Brand,5787209329.0,22.0,,5787209333.0,56.0,5787209933.0,230.0,5787209929.0,103.0,5787209921.0,29.0,,5787209919.0,77.0,5787209935.0,231.0,,Center,29.7,47.3,5787209627.0,374.0,2025-07-04 21:12:35.928,,,,98.8,,,,,,goal,left_foot,regular_play,26.161995336747538,40.815083874881594,1.2,0.7383800466325245,0.5464990680568711,0.7993017390700711,0.7993017390700711,False,-1,True,0.973324239216723
2825509877,670,13,2,60,59,x0vuldayagbmwazqjgbozu0v,1,96.8,45.0,2025-07-04T20:21:51.857Z,2025-07-05T05:21:04Z,5787219281.0,56.0,Center,5787219377.0,328.0,,5787219671.0,84.0,,5787219373.0,16.0,,5787219681.0,102.0,42.2,5787219689.0,231.0,47.8,5787219673.0,29.0,,5787219371.0,15.0,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,5787219277.0,22.0,,5787219683.0,103.0,5787219687.0,230.0,5787219675.0,154.0,5787219677.0,55.0,669,5787219685.0,214.0,,,,20.8,,,,,,,,,99.4,,,,,,missed,head,regular_play,5.936328831862333,57.38075692880716,0.5,0.9406367116813766,0.36243603412436487,0.6849854949098602,0.6849854949098602,True,-1,False,0.009632924556643678
2825510055,678,13,2,62,3,x0vuldayagbmwazqjgbozu0v,1,85.0,66.9,2025-07-04T20:22:56.040Z,2025-07-05T05:22:55Z,5787220787.0,230.0,99.1,5787220775.0,29.0,,5787220777.0,55.0,677,5787220785.0,215.0,,5787220783.0,103.0,55.6,5787220771.0,121.0,,5787220465.0,64.0,,5787220467.0,56.0,Center,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,5787220789.0,231.0,52.2,5787220781.0,102.0,5787580253.0,85.0,5787220463.0,22.0,5787220491.0,20.0,,,,,,,44.9,,,,,,,,,,,,,,,missed,right_foot,regular_play,22.596681172242977,48.408574422485216,0.5,0.7740331882775702,0.4621269508612754,0.6482513605694107,0.6482513605694107,False,-1,False,0.0032113724587988835
2825510287,422,15,2,63,4,3rnbwff9k3b56l8m83rpa3kij,1,86.6,34.9,2025-07-04T20:23:56.999Z,2025-07-05T05:30:47Z,5787222035.0,146.0,98.8,5787580409.0,79.0,,5787221649.0,63.0,,5787222029.0,102.0,51.1,5787222033.0,215.0,,5787223305.0,233.0,691,5787225197.0,23.0,,5787222031.0,103.0,20.3,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,5787222023.0,29.0,,5787222025.0,55.0,5787222037.0,147.0,5787221945.0,72.0,5787221651.0,56.0,Center,,,,,,420,,,,,,,,,48.0,,,,,,on_target,left_foot,fast_break,20.188362984650343,48.41359827477185,1.0,0.7981163701534966,0.46207113028031277,0.7578678871454924,0.7578678871454924,False,-1,False,0.009276213336740283
2825510469,704,13,2,63,49,x0vuldayagbmwazqjgbozu0v,1,96.6,47.9,2025-07-04T20:24:41.231Z,2025-07-05T05:30:49Z,5787222963.0,102.0,52.4,5787222791.0,56.0,Center,5787222849.0,15.0,,5787222953.0,74.0,,5787222787.0,22.0,,5787222965.0,103.0,62.5,5787222957.0,154.0,,5787222955.0,29.0,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,5787222967.0,214.0,,5787222853.0,328.0,5787222971.0,231.0,5787222789.0,16.0,5787222969.0,230.0,99.5,5787222959.0,55.0,,,,,,,,,,,,,48.4,703,,,,,missed,head,regular_play,3.9962482405376227,31.701429669505693,0.5,0.9600375175946237,0.6477618925610479,0.7783435748061638,0.7783435748061638,True,-1,False,0.011099258732007176
2825510911,716,16,2,65,45,x0vuldayagbmwazqjgbozu0v,1,95.2,55.5,2025-07-04T20:26:37.535Z,2025-07-05T05:30:55Z,5787225971.0,328.0,,5787225257.0,22.0,,5787226219.0,231.0,51.3,5787226211.0,102.0,52.3,5787226201.0,76.0,,5787226213.0,103.0,3.8,5787580437.0,396.0,48.6,5787225977.0,375.0,65:45.097,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,5787580435.0,395.0,1.0,5787226203.0,29.0,5787226215.0,214.0,5787226207.0,55.0,5787225261.0,56.0,Center,5787225967.0,15.0,5787225973.0,374.0,,,715,2025-07-04 21:26:37.158,5787226217.0,230.0,99.0,5787225259.0,61.0,,,,,5787226205.0,154.0,,goal,head,regular_play,7.299999999999998,48.887909560833094,1.2,0.927,0.45680100487963227,0.8478403014638897,0.8478403014638897,True,-1,True,1.0
2825511435,449,13,2,68,10,3rnbwff9k3b56l8m83rpa3kij,1,79.4,74.6,2025-07-04T20:29:02.472Z,2025-07-05T06:12:01Z,5787227825.0,56.0,Center,5787228071.0,102.0,61.8,5787228079.0,231.0,51.3,5787227823.0,18.0,,5787227953.0,20.0,,5787228163.0,468.0,734,5787227821.0,22.0,,5787228065.0,29.0,,azcr7w1zs3kwh3yw24wm0srje,K. Adamek,5787228073.0,103.0,25,5787228067.0,55.0,5787228075.0,215.0,5787228063.0,73.0,5787228077.0,230.0,98.4,,,,,,448,,,,,,,,,,,,,,,missed,right_foot,regular_play,32.086134076887475,50.057248532559136,0.5,0.6791386592311253,0.4438083496382318,0.6047979685839197,0.6047979685839197,False,-1,False,0.0
2825512127,772,15,2,71,24,x0vuldayagbmwazqjgbozu0v,1,93.2,44.5,2025-07-04T20:32:16.908Z,2025-07-05T06:18:57Z,5787232665.0,154.0,,5787232673.0,103.0,19,5787231799.0,56.0,Center,5787232683.0,231.0,49.3,5787232557.0,328.0,,5787232667.0,55.0,771,5787232675.0,100.0,,5787232553.0,15.0,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,5787232663.0,29.0,,5787232685.0,233.0,5787232677.0,146.0,5787232551.0,25.0,5787232559.0,82.0,,5787232661.0,78.0,5787231797.0,17.0,,462,,,5787232671.0,102.0,48.6,5787232679.0,147.0,45.7,95.1,,,5787232681.0,230.0,99.1,blocked,head,from_corner,8.745856161634489,38.966746993799305,0.0,0.9125414383836551,0.5670361445133411,0.6351274187074644,0.6351274187074644,True,-1,False,0.013451445572726756
2825513257,512,13,2,77,1,3rnbwff9k3b56l8m83rpa3kij,1,91.8,40.0,2025-07-04T20:37:53.638Z,2025-07-05T06:30:44Z,5787238171.0,17.0,,5787238277.0,20.0,,5787238349.0,154.0,,5787238275.0,25.0,,5787238351.0,55.0,511,5787238359.0,328.0,,5787238361.0,230.0,98.8,5787238345.0,75.0,,9lubh9wmixrdw0ttdyacul33d,T. Pawollek,5787238363.0,231.0,48.2,5787238347.0,29.0,5787238355.0,102.0,5787238173.0,56.0,5787238357.0,103.0,26.4,,,,,,,Center,,,,,,,,37.1,,,,,,missed,right_foot,from_corner,12.932130528261771,50.64824737373526,0.5,0.8706786947173824,0.43724169584738604,0.6794439866411687,0.6794439866411687,True,-1,False,0.007300685264045412
2825513579,840,13,2,78,18,x0vuldayagbmwazqjgbozu0v,1,91.1,48.1,2025-07-04T20:39:10.937Z,2025-07-05T06:33:50Z,5787240403.0,231.0,50.2,5787240399.0,147.0,55.2,5787240391.0,103.0,25,5787240385.0,55.0,839,5787240333.0,153.0,,5787239847.0,22.0,,5787240329.0,72.0,,5787240383.0,154.0,,elrnwzbk985f5j49tn9gg9rai,J. Brand,5787240397.0,146.0,94.2,5787240379.0,73.0,5787240381.0,29.0,5787240389.0,102.0,5787239851.0,56.0,Center,5787240395.0,328.0,5787240401.0,230.0,,,63.9,98.9,5787240393.0,108.0,,5787239849.0,17.0,,,,,,,,missed,left_foot,regular_play,9.10054943396277,12.050784883409536,0.5,0.9089945056603723,0.8661023901843385,0.8234285193194504,0.8234285193194504,True,-1,False,0.008503359159044014
2825513783,536,15,2,80,14,3rnbwff9k3b56l8m83rpa3kij,1,91.8,49.7,2025-07-04T20:41:06.780Z,2025-07-05T06:37:34Z,5787241359.0,79.0,,5787593465.0,214.0,,5787241369.0,102.0,49.6,5787241361.0,29.0,,5787241179.0,56.0,Center,5787241285.0,15.0,,5787241371.0,103.0,28.5,5787241379.0,233.0,855,9hmgd3x5tekj4fnf0zju3i1ud,E. Pajor,5787241365.0,55.0,534,5787241373.0,146.0,5787241357.0,160.0,5787241289.0,328.0,5787241177.0,17.0,,5787241375.0,147.0,5787241363.0,154.0,,98.6,,,,,,,,,,48.9,,,,,on_target,head,throw_in_set_piece,8.205485969764378,2.0952525646238254,1.0,0.9179451403023562,0.9767194159486242,0.9601938809055298,0.9601938809055298,True,-1,False,0.019591903465116117
