id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/15/value,qualifier/16/value,shot_type,bodypart,type_of_play,distance_to_goal,angle_to_goal,shot_type_weight,inv_distance,angle_score,danger_score_fenwick,danger_score_corsi,isIntentionalAssist,RelatedPlayerId,isGoal,danger_score_logit
2826151263,61,15,1,7,15,c072llfz8v0kxjb0y9243dftx,1,74.5,69.0,2025-07-07T19:08:01.640Z,2025-07-07T23:27:31Z,5790972781.0,120.0,,5790805007.0,103.0,28.5,5790805009.0,215.0,,5790804837.0,22.0,,5790804839.0,18.0,,5790805005.0,102.0,52.0,5790805613.0,77.0,,5790805011.0,458.0,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,5790805015.0,147.0,50.4,5790804911.0,20.0,,5790805013.0,146.0,98.8,5790805019.0,233.0,60,5790804841.0,56.0,Center,,,,,,,,,,,,,,,,,,,on_target,right_foot,regular_play,31.80015723231569,36.68972283247581,1.0,0.6819984276768432,0.5923364129724911,0.7505002949624845,0.7505002949624845,False,-1,False,0.002227266261385506
2826151477,67,15,1,8,25,c072llfz8v0kxjb0y9243dftx,1,95.7,51.1,2025-07-07T19:09:11.756Z,2025-07-07T19:59:02Z,5790809459.0,102.0,52.1,5790809473.0,230.0,99.5,5790813765.0,154.0,,5790809475.0,231.0,52.7,5790813763.0,29.0,,5790813767.0,55.0,66,5790809469.0,146.0,96.4,5790810441.0,233.0,121,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,5790809431.0,20.0,,5790809429.0,25.0,,5790809461.0,103.0,19,5790809457.0,76.0,,5790848859.0,108.0,,,5790805959.0,56.0,Center,5790809471.0,147.0,51.3,5790809463.0,328.0,5790809467.0,100.0,5790809435.0,82.0,5790809201.0,16.0,,,,blocked,right_foot,from_corner,4.438468204234427,14.34933204294716,0.0,0.9556153179576558,0.8405629773005872,0.7344150203732385,0.7344150203732385,True,-1,False,0.0158635332549586
2826153415,162,14,1,19,59,c072llfz8v0kxjb0y9243dftx,1,92.0,47.7,2025-07-07T19:20:45.323Z,2025-07-07T23:52:47Z,5790817205.0,154.0,,5790817201.0,74.0,,5790816939.0,56.0,Center,5790816937.0,17.0,,5790817093.0,328.0,,5790817207.0,55.0,161,5790817203.0,29.0,,5790817213.0,103.0,39.2,3ypl97rrz80zb454kq039yuol,C. Salvai,5790817217.0,230.0,99.0,5790817219.0,231.0,50,5790817211.0,102.0,53.2,5790817089.0,15.0,,5790817087.0,24.0,,,,,,,,,,,,,,,,,,,,post,head,set_piece,8.324061508662703,16.039943306049647,0.7,0.9167593849133729,0.8217784077105594,0.853237276278517,0.853237276278517,True,-1,False,0.06306426047609034
2826153809,195,15,1,22,8,27z7xb0913v9ktnlazdhlspja,1,71.6,72.2,2025-07-07T19:22:54.350Z,2025-07-07T23:56:38Z,5790819637.0,233.0,181,5790819625.0,103.0,19,5790819633.0,230.0,96.9,5790819623.0,102.0,50.8,5790822503.0,160.0,,5790819635.0,231.0,54.2,5790819627.0,215.0,,5790819551.0,82.0,,dnhhxotpnin9pc00ps4gu961h,Carole Costa,5790821085.0,18.0,,5790819619.0,55.0,194,5790819109.0,56.0,Center,5790819631.0,147.0,66.8,5790819629.0,146.0,83.2,,5790819615.0,78.0,,5790819617.0,29.0,,5790819547.0,20.0,,,,,,,,,,blocked,right_foot,throw_in_set_piece,36.04719129141687,38.01438916557802,0.0,0.6395280870858313,0.5776178981602442,0.5290966042824058,0.5290966042824058,False,-1,False,0.0
2826155597,264,15,1,31,26,c072llfz8v0kxjb0y9243dftx,1,78.9,33.6,2025-07-07T19:32:12.849Z,2025-07-07T19:34:42Z,5790831337.0,458.0,,5790830139.0,103.0,19,5790830137.0,102.0,47.6,5790830127.0,80.0,,5790829987.0,82.0,,5790830149.0,231.0,48.6,5790830147.0,230.0,98.4,5790829381.0,56.0,Center,31myx78t8pvy886l3g8tsmrit,M. Giugliano,5790829983.0,72.0,,5790830143.0,146.0,82.7,5790830141.0,328.0,,5790830145.0,147.0,36.1,5790829379.0,18.0,,,5790830151.0,233.0,299,5790829377.0,22.0,,,,,,,,,,,,,blocked,left_foot,regular_play,26.72395928750079,37.856179654558666,0.0,0.732760407124992,0.5793757816160148,0.5669168973348012,0.5669168973348012,False,-1,False,0.0032953091740796814
2826156341,287,15,1,35,36,c072llfz8v0kxjb0y9243dftx,1,90.9,46.0,2025-07-07T19:36:22.584Z,2025-07-07T20:05:08Z,5790834125.0,103.0,4.4,5790834133.0,233.0,321,5790833613.0,56.0,Center,5790834127.0,146.0,98.0,5790834129.0,147.0,48.9,5790834123.0,102.0,52.3,5790834085.0,15.0,,5790833607.0,17.0,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,5790833603.0,22.0,,5790834115.0,29.0,,5790834089.0,328.0,,5790834113.0,76.0,,5790834119.0,55.0,286,,5790834117.0,154.0,,,,,,,,,,,,,,,,on_target,head,regular_play,9.940321926376424,23.72839107595255,1.0,0.9005967807362357,0.7363512102671939,0.8811440753746526,0.8811440753746526,True,-1,False,0.012855309469555133
2826157829,370,15,1,44,40,c072llfz8v0kxjb0y9243dftx,1,91.4,53.8,2025-07-07T19:45:26.035Z,2025-07-08T01:13:19Z,5790842183.0,146.0,96.3,5790842179.0,103.0,7.0,5790842177.0,102.0,50.7,5790841831.0,72.0,,5790841731.0,22.0,,5790841735.0,56.0,Center,5790842173.0,55.0,369,5790842171.0,154.0,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,5790842181.0,328.0,,5790842185.0,147.0,52.0,5790841733.0,17.0,,5790842169.0,29.0,,5790842167.0,78.0,,,5790842193.0,233.0,396,,,,,,,,,,,,,,,on_target,left_foot,regular_play,9.402127418834521,23.838740183171723,1.0,0.9059787258116547,0.7351251090758697,0.8829290230474228,0.8829290230474228,True,-1,False,0.012247381823968556
2826160663,495,13,2,58,54,c072llfz8v0kxjb0y9243dftx,1,91.4,55.0,2025-07-07T20:16:54.407Z,2025-07-08T01:38:13Z,5790858671.0,328.0,,5790857917.0,20.0,,5790857975.0,29.0,,5790857749.0,17.0,,5790857985.0,103.0,69.4,5790858667.0,160.0,,5790858669.0,108.0,,5790857751.0,56.0,Center,botcpxadt5i04s4p8prbd3dyi,E. Severini,5790857983.0,102.0,51.6,5790857977.0,154.0,,5790857979.0,55.0,493,5790857989.0,231.0,51.3,5790857987.0,230.0,98.9,,5790857973.0,74.0,,,,,,,,,,,,,,,,missed,right_foot,throw_in_set_piece,9.947864092356706,30.173520029644354,0.5,0.9005213590764329,0.664738666337285,0.7596301435317586,0.7596301435317586,True,-1,False,0.007561890219723277
2826160735,499,13,2,59,22,c072llfz8v0kxjb0y9243dftx,1,80.3,36.4,2025-07-07T20:17:22.837Z,2025-07-07T20:17:43Z,5790858341.0,458.0,,5790858213.0,86.0,,5790858143.0,18.0,,5790858181.0,20.0,,5790858141.0,22.0,,5790858145.0,56.0,Center,5790858227.0,230.0,97.8,5790858229.0,231.0,47.8,89l4376fhyf32a6tdjou6zqw9,A. Caruso,5790858223.0,103.0,58.3,5790858221.0,102.0,56.0,5790858225.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,missed,right_foot,regular_play,23.93846277437213,34.619465623459746,0.5,0.7606153722562787,0.6153392708504473,0.6888479301576457,0.6888479301576457,False,-1,False,0.002150420843771652
2826162299,562,16,2,69,35,c072llfz8v0kxjb0y9243dftx,1,80.6,70.8,2025-07-07T20:27:35.649Z,2025-07-08T02:01:24Z,5790866599.0,22.0,,5790867621.0,29.0,,5790866859.0,20.0,,5790867629.0,103.0,29.1,5791052661.0,395.0,98.1,5790866601.0,18.0,,5790867631.0,215.0,,5790867617.0,120.0,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,5790867633.0,230.0,97.6,5791052663.0,396.0,50.7,5790866603.0,56.0,Center,5790867627.0,102.0,46.2,5790867635.0,231.0,51.8,,5790867623.0,55.0,561,5790866867.0,375.0,69:33.895,5790866863.0,374.0,5790867619.0,81.0,,,,,,2025-07-07 21:27:34.161,,goal,right_foot,regular_play,28.442925306655784,46.994569301241825,1.2,0.7155707469334421,0.47783811887509087,0.7695797344359041,0.7695797344359041,False,-1,True,0.959100845787589
