id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value,assist
2826000035,5,12,1,0,14,65bdix24paj4i7niwm61pbrx9,1,15.5,16.2,2025-07-06T19:01:45.279Z,2025-07-06T19:02:52Z,5789971067,15,,5789971013,140,19.1,5789971019,213,5.02,5789971017,212,12.6,5789971011,56,Back,5789971015,141,0.0,5789971051,167,,,,,7qriv77djurpyvs986k0pppg4,I. Beney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000037,6,5,1,0,14,65bdix24paj4i7niwm61pbrx9,0,16.8,-1.2,2025-07-06T19:01:45.500Z,2025-07-06T19:04:33Z,5789975689,233,7,5789971021,56,Back,5789971023,347,,,,,,,,,,,,,,,,,7qriv77djurpyvs986k0pppg4,I. Beney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000119,7,5,1,0,14,aewmai6kvk2mousj7x17ivnc3,1,83.2,101.2,2025-07-06T19:01:45.500Z,2025-07-06T19:04:32Z,5789971463,56,Left,5789975673,233,6,5789971465,347,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000033,4,43,1,0,17,65bdix24paj4i7niwm61pbrx9,1,0,0,2025-07-06T19:01:48.790Z,2025-07-06T19:01:53Z,5789971007,56,Back,5789971009,285,0,5789971097,144,3,,,,,,,,,,,,,,,,7qriv77djurpyvs986k0pppg4,I. Beney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000127,8,1,1,0,41,aewmai6kvk2mousj7x17ivnc3,0,88,100,2025-07-06T19:02:11.932Z,2025-07-06T19:02:13Z,5789971511,212,35.6,5789971513,213,4.99,5789971507,140,97.3,5789971509,141,50.9,5789971515,1,,5789971503,107,,5789971505,56,Center,,,,9vgflgmrmvq8i95t3n70sur55,S. Jónsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000141,7,12,1,0,43,65bdix24paj4i7niwm61pbrx9,1,9.4,31.8,2025-07-06T19:02:14.648Z,2025-07-06T19:02:16Z,5789971573,212,7.1,5789971571,141,29.4,5789971567,56,Back,5789971569,140,16.0,5789971575,213,6.05,5789971577,15,,,,,,,,3420vq0z953hw7ndu07n7jy1g,S. Schertenleib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000143,9,14,1,0,44,aewmai6kvk2mousj7x17ivnc3,1,85.9,59.3,2025-07-06T19:02:15.436Z,2025-07-06T19:02:29Z,5789971583,56,Center,5789971847,74,,5789971855,328,,5789971849,102,54.0,5789971851,103,39.9,5789971797,160,,5789971859,230,99.5,5789971857,458,,41zohhwv521e5ip9f6xw0b00l,I. Sigurðardóttir,5789971581,17,5789971861,231,51.1,5789971853,108,5789971765,20,,,,,,,,,,,,,,,,,,,,,,,,,
2826000165,8,12,1,0,47,65bdix24paj4i7niwm61pbrx9,1,6.8,53.7,2025-07-06T19:02:18.327Z,2025-07-06T19:02:19Z,5789971675,140,20.7,5789971679,212,15.3,5789971677,141,60.6,5789971673,56,Back,5789971681,213,0.31,5789971683,15,,,,,,,,bobxj68o75wejtxot5i1aisx5,N. Riesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000177,10,1,1,0,48,aewmai6kvk2mousj7x17ivnc3,0,85.5,36.4,2025-07-06T19:02:19.260Z,2025-07-06T19:02:21Z,5789971719,155,,5789971725,141,60.6,5789971721,56,Center,5789971723,140,97.7,5789971729,213,0.91,5789971727,212,20.9,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000185,9,52,1,0,53,65bdix24paj4i7niwm61pbrx9,1,5.5,39.4,2025-07-06T19:02:24.632Z,2025-07-06T19:02:24Z,,,,,,,,,,,,,,,,,,,,,,,,,b21lh284pf59feun9ktzfmc8a,L. Peng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000253,10,1,1,1,11,65bdix24paj4i7niwm61pbrx9,1,15,58.5,2025-07-06T19:02:42.776Z,2025-07-06T19:06:10Z,5789972175,56,Back,5789973309,189,,5789972173,123,,5789972181,212,17.3,5789972183,213,0.63,5789972177,140,28.3,5789972179,141,73.6,,,,b21lh284pf59feun9ktzfmc8a,L. Peng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000263,11,1,1,1,13,65bdix24paj4i7niwm61pbrx9,1,48.8,71.8,2025-07-06T19:02:44.489Z,2025-07-06T19:06:05Z,5789972225,56,Back,5789972233,213,2.19,5789972231,212,17.6,5789972227,140,39.1,5789972229,141,92.9,,,,,,,,,,dmu4fdak2txbx64hu58pnc00k,S. Vallotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000275,12,1,1,1,15,65bdix24paj4i7niwm61pbrx9,1,39.1,92.9,2025-07-06T19:02:46.552Z,2025-07-06T19:06:03Z,5789972289,213,5.78,5789972287,212,21.4,5789972279,155,,5789972281,56,Center,5789972283,140,56.9,5789972285,141,77.6,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000341,13,1,1,1,19,65bdix24paj4i7niwm61pbrx9,1,54.4,74.8,2025-07-06T19:02:49.929Z,2025-07-06T19:06:04Z,5789972565,212,59.7,5789972561,140,88.1,5789972563,141,4.0,5789978531,155,,5789972559,56,Right,5789972557,196,,5789972569,1,,5789972567,213,5.35,3420vq0z953hw7ndu07n7jy1g,S. Schertenleib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000355,14,1,1,1,25,65bdix24paj4i7niwm61pbrx9,0,95.7,10.6,2025-07-06T19:02:56.505Z,2025-07-06T19:02:58Z,5789972685,2,,5789972697,213,1.52,5789972695,212,21.1,5789972689,56,Center,5789972687,155,,5789972693,141,41.6,5789972691,140,96.8,,,,7qriv77djurpyvs986k0pppg4,I. Beney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000393,11,12,1,1,27,aewmai6kvk2mousj7x17ivnc3,1,4.2,55.8,2025-07-06T19:02:58.236Z,2025-07-06T19:04:16Z,5789972861,56,Back,5789972863,140,0.0,5789972879,167,,5789972865,141,84.8,5789972985,15,,5789972869,213,1.85,5789972867,212,20.5,,,,41zohhwv521e5ip9f6xw0b00l,I. Sigurðardóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000395,12,6,1,1,28,aewmai6kvk2mousj7x17ivnc3,0,0.4,74.9,2025-07-06T19:02:59.593Z,2025-07-06T19:20:59Z,5789972917,233,15,5789972893,56,Back,5789972895,73,,,,,,,,,,,,,,,,,41zohhwv521e5ip9f6xw0b00l,I. Sigurðardóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000369,15,6,1,1,28,65bdix24paj4i7niwm61pbrx9,1,99.6,25.1,2025-07-06T19:02:59.593Z,2025-07-06T19:20:59Z,5789972903,233,12,5789972821,56,Center,5789972823,75,,,,,,,,,,,,,,,,,7qriv77djurpyvs986k0pppg4,I. Beney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000591,16,1,1,2,9,65bdix24paj4i7niwm61pbrx9,1,99.3,0.5,2025-07-06T19:03:40.771Z,2025-07-06T19:04:46Z,5789973923,140,88.6,5789973935,213,1.97,5789973913,6,,5789973931,212,29.1,5789973919,56,Center,5789973917,224,,5789975017,154,,5789975015,210,13,dmu4fdak2txbx64hu58pnc00k,S. Vallotto,5789973911,2,5789973915,155,,5789973927,141,,,1,40.0,,,,,,,,,,,,,,,,,,,,,,,
2826000599,17,13,1,2,10,65bdix24paj4i7niwm61pbrx9,1,86.3,46.6,2025-07-06T19:03:41.291Z,2025-07-06T19:04:13Z,5789974677,15,,5789974681,328,,5789974675,25,,5789975045,102,40.3,5789975039,154,,5789975037,29,,5789975041,55,16,5789973957,17,,1n0m61yur5f3fcfgvogm23kk5,J. Stierli,5789973959,56,5789975051,231,49.8,5789975049,230,5789975047,103,,98.6,Center,55.6,5789975035,81,,,,,,,,,,,,,,,,,,,
2826000803,15,5,1,2,14,aewmai6kvk2mousj7x17ivnc3,1,-0.8,62.7,2025-07-06T19:03:45.003Z,2025-07-06T19:04:34Z,5789975127,346,,5789975125,56,Back,5789975693,233,18,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000607,18,5,1,2,14,65bdix24paj4i7niwm61pbrx9,0,100.8,37.3,2025-07-06T19:03:45.003Z,2025-07-06T19:04:34Z,5789974003,56,Center,5789975697,233,15,5789974005,346,,,,,,,,,,,,,,,,,1n0m61yur5f3fcfgvogm23kk5,J. Stierli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000735,13,1,1,2,29,aewmai6kvk2mousj7x17ivnc3,1,4.5,50.3,2025-07-06T19:04:00.862Z,2025-07-06T19:04:49Z,5789974753,141,63.3,5789974751,140,41.1,5789975289,237,,5789975287,124,,5789975515,189,,5789974755,212,39.4,5789974749,56,Back,5789974757,213,0.23,1m85a65tvymk8wehikyv32e0a,C. Rúnarsdóttir,5789974759,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000739,14,61,1,2,30,aewmai6kvk2mousj7x17ivnc3,1,41.3,63.4,2025-07-06T19:04:01.294Z,2025-07-06T19:04:50Z,5789974779,189,,5789974769,56,Back,,,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000731,19,49,1,2,34,65bdix24paj4i7niwm61pbrx9,1,65.1,20.3,2025-07-06T19:04:05.484Z,2025-07-06T19:16:42Z,5790000147,189,,,,,,,,,,,,,,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000753,20,1,1,2,34,65bdix24paj4i7niwm61pbrx9,1,65.1,20.3,2025-07-06T19:04:05.853Z,2025-07-06T19:04:08Z,5789974859,56,Center,5789974867,213,2.14,5789974865,212,13.6,5789974861,140,58.1,5789974863,141,37.1,,,,,,,,,,82attu22oztrh3s274g5yv1t5,G. Reuteler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000763,21,1,1,2,37,65bdix24paj4i7niwm61pbrx9,1,60.4,38.5,2025-07-06T19:04:08.715Z,2025-07-06T19:04:10Z,5789974925,56,Center,5789974931,212,23.4,5789974933,213,1.77,5789974929,141,72.3,5789974927,140,56.0,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000781,22,1,1,2,39,65bdix24paj4i7niwm61pbrx9,1,56,72.3,2025-07-06T19:04:10.220Z,2025-07-06T19:04:13Z,5789975025,140,68.7,5789975023,56,Center,5789975027,141,62.9,5789975029,212,14.8,5789975031,213,5.84,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000787,23,50,1,2,42,65bdix24paj4i7niwm61pbrx9,1,67.5,66.2,2025-07-06T19:04:13.533Z,2025-07-06T19:39:20Z,5789975071,56,Center,5790004355,233,122,5789975073,286,,,,,,,,,,,,,,,,,dmu4fdak2txbx64hu58pnc00k,S. Vallotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826006025,122,7,1,2,42,aewmai6kvk2mousj7x17ivnc3,0,32.5,33.8,2025-07-06T19:04:13.534Z,2025-07-06T20:02:00Z,5790004351,233,23,5790004277,56,Back,5790004279,285,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000793,24,50,1,2,43,65bdix24paj4i7niwm61pbrx9,1,68.8,64.8,2025-07-06T19:04:14.199Z,2025-07-06T19:18:46Z,5790004601,233,123,5790004225,286,,5789975077,56,Center,,,,,,,,,,,,,,,,dmu4fdak2txbx64hu58pnc00k,S. Vallotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826006079,123,7,1,2,43,aewmai6kvk2mousj7x17ivnc3,1,31.2,35.2,2025-07-06T19:04:14.200Z,2025-07-06T19:18:46Z,5790004583,285,,5790004581,56,Back,5790004595,233,24,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000805,16,49,1,2,44,aewmai6kvk2mousj7x17ivnc3,1,38.6,31.5,2025-07-06T19:04:15.773Z,2025-07-06T20:02:02Z,,,,,,,,,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000819,17,1,1,2,45,aewmai6kvk2mousj7x17ivnc3,1,36.3,29.3,2025-07-06T19:04:16.062Z,2025-07-06T20:02:09Z,5789975175,56,Back,5789975183,213,6.14,5789975181,212,13.8,5789975179,141,26.4,5789975177,140,49.3,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000827,18,1,1,2,47,aewmai6kvk2mousj7x17ivnc3,1,48.3,25.8,2025-07-06T19:04:18.013Z,2025-07-06T20:02:20Z,5789975223,140,44.2,5789975227,212,12.0,5789975229,213,1.94,5789975221,56,Back,5789975225,141,42.3,,,,,,,,,,3yb4zwodejg6ohd9xippme0np,S. Jessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000831,19,1,1,2,48,aewmai6kvk2mousj7x17ivnc3,0,53.5,42.2,2025-07-06T19:04:19.245Z,2025-07-06T19:04:19Z,5789975243,155,,5789975245,56,Left,5789975249,141,100.0,5789975255,1,,5789975247,140,59.1,5789975253,213,1.43,5789975251,212,40.9,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000837,20,5,1,2,49,aewmai6kvk2mousj7x17ivnc3,0,58.4,101.4,2025-07-06T19:04:19.981Z,2025-07-06T19:04:33Z,5789975265,56,Left,5789975267,347,,5789975395,233,25,,,,,,,,,,,,,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000857,25,5,1,2,49,65bdix24paj4i7niwm61pbrx9,1,41.6,-1.4,2025-07-06T19:04:19.981Z,2025-07-06T19:04:33Z,5789975391,233,20,5789975363,347,,5789975361,56,Back,,,,,,,,,,,,,,,,dmu4fdak2txbx64hu58pnc00k,S. Vallotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000923,26,1,1,3,1,65bdix24paj4i7niwm61pbrx9,0,42.9,0,2025-07-06T19:04:32.684Z,2025-07-06T19:04:41Z,5789975705,140,35.1,5789975703,56,Back,5789975701,107,,5789975887,189,,5789975711,213,2.01,5789975707,141,24.4,5789975709,212,19.2,,,,7qriv77djurpyvs986k0pppg4,I. Beney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000947,22,1,1,3,3,aewmai6kvk2mousj7x17ivnc3,1,64.7,66,2025-07-06T19:04:34.197Z,2025-07-06T20:05:52Z,5789975773,212,17.2,5789975771,141,85.2,5789975769,140,75.4,5789975767,56,Left,5789975775,213,0.86,,,,,,,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000935,21,49,1,3,4,aewmai6kvk2mousj7x17ivnc3,1,75.6,84.5,2025-07-06T19:04:35.117Z,2025-07-06T20:05:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3yb4zwodejg6ohd9xippme0np,S. Jessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000965,23,1,1,3,5,aewmai6kvk2mousj7x17ivnc3,0,79.6,88.7,2025-07-06T19:04:36.013Z,2025-07-06T19:04:39Z,5789975837,56,Center,5789975845,213,5.81,5789975839,140,100.0,5789975843,212,25.4,5789975841,141,71.5,,,,,,,,,,3yb4zwodejg6ohd9xippme0np,S. Jessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826001003,24,5,1,3,8,aewmai6kvk2mousj7x17ivnc3,0,101.2,70,2025-07-06T19:04:39.365Z,2025-07-06T19:39:30Z,5789976033,346,,5789976031,56,Center,5789976045,233,27,,,,,,,,,,,,,,,,3yb4zwodejg6ohd9xippme0np,S. Jessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826000975,27,5,1,3,8,65bdix24paj4i7niwm61pbrx9,1,-1.2,30,2025-07-06T19:04:39.365Z,2025-07-06T19:39:30Z,5789975883,56,Back,5789976037,233,24,5789975885,346,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826001143,28,1,1,3,41,65bdix24paj4i7niwm61pbrx9,1,4.3,47.6,2025-07-06T19:05:12.158Z,2025-07-06T19:14:23Z,5789976815,74,,5789995207,189,,5789976811,1,,5789976809,213,0.34,5789976807,212,65.5,5789976799,124,,5789976805,141,79.4,5789976803,140,63.2,b21lh284pf59feun9ktzfmc8a,L. Peng,5789976801,56,,,,,,,,,,Left,,,,,,,,,,,,,,,,,,,,,,
2826001145,29,61,1,3,43,65bdix24paj4i7niwm61pbrx9,1,63.2,79.4,2025-07-06T19:05:14.334Z,2025-07-06T19:14:24Z,5789976817,56,Left,5789995193,189,,,,,,,,,,,,,,,,,,,,3420vq0z953hw7ndu07n7jy1g,S. Schertenleib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826001199,30,1,1,3,47,65bdix24paj4i7niwm61pbrx9,1,71,80.8,2025-07-06T19:05:18.622Z,2025-07-06T19:05:22Z,5789977117,213,0.26,5789977115,212,22.0,5789977111,140,91.3,5789977113,141,89.0,5789977109,56,Left,,,,,,,,,,bobxj68o75wejtxot5i1aisx5,N. Riesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
