id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,keyPass,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,shot_type,bodypart,type_of_play,distance_to_goal,angle_to_goal,shot_type_weight,inv_distance,angle_score,danger_score_fenwick,danger_score_corsi,isIntentionalAssist,RelatedPlayerId,isGoal,danger_score_logit
2825339327,29,15,1,3,55,aewmai6kvk2mousj7x17ivnc3,1,83.4,50.1,2025-07-02T16:04:09.603Z,2025-07-02T18:57:44Z,5786266551.0,458.0,,5786275451.0,100.0,,5786354097.0,17.0,,5786266545.0,103.0,19,5786267129.0,215.0,,5786266543.0,102.0,47.7,5786266559.0,231.0,50.5,5786266547.0,108.0,,3yb4zwodejg6ohd9xippme0np,S. Jessen,5786266549.0,328.0,,5786266557.0,230.0,5786275449.0,80.0,99.5,,5786267135.0,139.0,,5786266553.0,146.0,94.7,5786266491.0,82.0,5786266539.0,25.0,5786266555.0,147.0,48.2,5786266347.0,56.0,Center,5786266487.0,20.0,,,,,,,,,blocked,right_foot,from_corner,16.600301202086662,0.34515112316413005,0.0,0.8339969879791334,0.9961649875203985,0.7324482914477729,0.7324482914477729,False,-1,False,0.013655828871712255
2825339855,54,15,1,7,24,esaef37srjqgsv1p2v50ds0fj,1,90.2,47.2,2025-07-02T16:07:39.053Z,2025-07-02T19:10:21Z,5786270261.0,146.0,91.5,5786270271.0,233.0,65,5786270257.0,328.0,,5786270253.0,102.0,47.9,5786270131.0,82.0,,5786356453.0,468.0,800,5786270255.0,103.0,19,5786270267.0,231.0,47.7,5a7a72qr804w470s0l3w8gr11,L. Sällström,5786269285.0,17.0,,5786270263.0,147.0,5786279831.0,80.0,47.3,,5786270127.0,72.0,,5786270265.0,230.0,99.1,5786269287.0,56.0,5786270259.0,458.0,5786269283.0,22.0,,,,,,,Center,,,,,,,,blocked,left_foot,regular_play,10.192153844992722,15.945395900922845,0.0,0.8980784615500728,0.8228289344341906,0.7060800649502863,0.7060800649502863,False,-1,False,0.015807835576210908
2825339861,55,15,1,7,26,esaef37srjqgsv1p2v50ds0fj,1,87.9,45.2,2025-07-02T16:07:40.301Z,2025-07-02T16:16:56Z,5786269321.0,22.0,,5786270485.0,79.0,,5786270487.0,29.0,,5786270499.0,146.0,99.1,5786270497.0,328.0,,5786270353.0,20.0,,5786270501.0,147.0,47.5,5786270489.0,55.0,56,4345egu7vrns2vvwcyjq6yswl,R. Öling,5786270515.0,233.0,66,5786269323.0,17.0,5786270493.0,102.0,,49.3,5786269325.0,56.0,Center,5786270495.0,103.0,22.2,,,,,,,,,,,,,,,,,,,,,on_target,right_foot,regular_play,13.01729618622853,21.637941229428975,1.0,0.8698270381377147,0.7595784307841225,0.8758043444903226,0.8758043444903226,False,-1,False,0.019751022943148958
2825340485,105,13,1,10,20,aewmai6kvk2mousj7x17ivnc3,1,82.1,72.0,2025-07-02T16:10:34.816Z,2025-07-02T19:18:51Z,5786272937.0,102.0,38.7,5786272837.0,56.0,Center,5786272945.0,231.0,53.2,5786272881.0,20.0,,5786272833.0,22.0,,5786272933.0,55.0,104,5786272835.0,18.0,,5786272943.0,230.0,98.6,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,5786272931.0,29.0,,5786272929.0,81.0,5786272939.0,103.0,,76.4,5786360415.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,missed,right_foot,regular_play,28.362122628604514,50.86694441763587,0.5,0.7163787737139549,0.4348117286929347,0.6169950280934623,0.6169950280934623,True,-1,False,0.0
2825341115,112,13,1,12,53,esaef37srjqgsv1p2v50ds0fj,1,80.8,69.3,2025-07-02T16:13:07.931Z,2025-07-02T19:23:18Z,5786276467.0,231.0,52.0,5786276451.0,85.0,,5786283751.0,120.0,,5786276463.0,215.0,,5786276465.0,230.0,98.4,5786276349.0,20.0,,5786276303.0,56.0,Center,5786276459.0,102.0,49.6,633e5o8i2ue253sezivfo917u,K. Kosola,5786276461.0,103.0,52.8,5786276299.0,22.0,5786276453.0,29.0,,,5786276455.0,55.0,111,5786276301.0,18.0,,,,,,,,,,,,,,,,,,,,,,missed,right_foot,regular_play,27.223702907576698,45.14881987185698,0.5,0.727762970924233,0.4983464458682558,0.64060912213017,0.64060912213017,False,-1,False,0.0015918754156160867
2825341769,138,15,1,15,45,esaef37srjqgsv1p2v50ds0fj,1,84.9,69.9,2025-07-02T16:15:59.338Z,2025-07-02T19:29:22Z,5786280369.0,78.0,,5786280391.0,233.0,153,5786280379.0,102.0,49.8,5786280385.0,147.0,67.7,5786279993.0,64.0,,5786279995.0,56.0,Center,5786280387.0,230.0,98.6,5786280383.0,146.0,86.6,sro6084uxjkm140ylvc5uq51,S. Franssi,5786280371.0,29.0,,5786280253.0,82.0,5786280249.0,20.0,,,5786280389.0,231.0,51.4,5786280375.0,55.0,137,5786285041.0,160.0,5786280381.0,103.0,5786280373.0,154.0,,,,,,,,,19,,,,,,blocked,right_foot,throw_in_set_piece,24.980392310770462,52.80899246029575,0.0,0.7501960768922954,0.413233417107825,0.5240484558892657,0.5240484558892657,True,-1,False,0.0045410236240903306
2825341781,139,15,1,15,48,esaef37srjqgsv1p2v50ds0fj,1,80.6,54.4,2025-07-02T16:16:03.033Z,2025-07-02T19:30:07Z,5786280239.0,233.0,154,5786280231.0,458.0,,5786280229.0,103.0,20.9,5786280157.0,20.0,,5786280051.0,56.0,Center,5786280235.0,147.0,50,5786285701.0,160.0,,5786280227.0,102.0,53.5,633e5o8i2ue253sezivfo917u,K. Kosola,5786280049.0,18.0,,5786280225.0,77.0,5786280233.0,146.0,,98.9,5786369043.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,on_target,right_foot,throw_in_set_piece,19.89271223337834,12.778733188406031,1.0,0.8010728776662166,0.8580140756843775,0.8778333737717999,0.8778333737717999,False,-1,False,0.016515296540379046
2825343809,230,15,1,26,39,aewmai6kvk2mousj7x17ivnc3,1,81.2,51.1,2025-07-02T16:26:53.827Z,2025-07-02T19:51:44Z,5786298859.0,72.0,,5786298897.0,102.0,52.8,5786298865.0,82.0,,5786298909.0,230.0,99.4,5786391317.0,468.0,905,5786298895.0,76.0,,5786298901.0,215.0,,5786298769.0,56.0,Center,3yb4zwodejg6ohd9xippme0np,S. Jessen,5786298905.0,146.0,88.9,5786298911.0,231.0,5786298907.0,147.0,50.7,51.8,5786298861.0,18.0,,5786298899.0,103.0,19,5786301809.0,233.0,5786298903.0,458.0,5786298857.0,160.0,,,,,,,280,,,,,,,,blocked,left_foot,throw_in_set_piece,18.83215335536539,3.3485948144568973,0.0,0.8116784664463461,0.9627933909504789,0.7135094038636821,0.7135094038636821,False,-1,False,0.012464461677484204
2825344139,238,15,1,27,55,esaef37srjqgsv1p2v50ds0fj,1,86.5,64.2,2025-07-02T16:28:09.573Z,2025-07-02T19:54:21Z,5786294323.0,55.0,237,5786293313.0,64.0,,5786294219.0,72.0,,5786293315.0,56.0,Center,5786294269.0,103.0,19,5786306753.0,78.0,,5786294279.0,231.0,51.6,5786294277.0,230.0,99.0,sro6084uxjkm140ylvc5uq51,S. Franssi,5786294321.0,154.0,,5786293311.0,22.0,5786294267.0,102.0,,51.1,5786294281.0,233.0,240,5786294273.0,146.0,88.1,5786294275.0,147.0,5786294319.0,29.0,5786294223.0,82.0,,,,,,,62.6,,,,,,,,blocked,left_foot,regular_play,19.593111034238543,46.44759968685647,0.0,0.8040688896576146,0.4839155590349281,0.5668022235735243,0.5668022235735243,True,-1,False,0.00544907803151327
2825344469,257,15,1,29,40,esaef37srjqgsv1p2v50ds0fj,1,72.5,33.3,2025-07-02T16:29:54.948Z,2025-07-02T19:59:53Z,5786295401.0,55.0,256,5786295167.0,18.0,,5786295413.0,147.0,47.3,5786295399.0,29.0,,5786295165.0,22.0,,5786295417.0,233.0,266,5786295409.0,215.0,,5786295227.0,20.0,,bnzgfrgoiwlw6boq7e7ngi162,O. Siren,5786295407.0,103.0,3.2,5786295397.0,78.0,5786295169.0,56.0,,Center,5786295405.0,102.0,50.4,5786295411.0,146.0,98.6,,,,,,,,,,,,,,,,,,,,,on_target,right_foot,regular_play,32.17359165526908,31.26916824237451,1.0,0.6782640834473093,0.6525647973069499,0.7670750725710086,0.7670750725710086,False,-1,False,0.008663306668756691
